Date,Episode,Hour,Action,Battery_Energy,System_Loss
2024-12-03,1,14,"[0.7905154824256897, -0.7421492338180542, -0.5078593492507935, 0.46829405426979065, -0.6224216222763062]",0.8,2.314931835024646
2024-12-03,1,15,"[0.7226845622062683, -0.6346862316131592, -0.3188512623310089, 0.4109952449798584, -0.5250477194786072]",0.8,2.1548474789542817
2024-12-03,1,16,"[0.6675376892089844, -0.6640693545341492, -0.4275454580783844, 0.4566424787044525, -0.4666866362094879]",0.8,1.5671078451609237
2024-12-03,1,17,"[0.5983942151069641, -0.42523109912872314, -0.3364151120185852, 0.32581827044487, -0.39626556634902954]",0.8,1.7578927756065985
2024-12-03,1,18,"[0.5820490121841431, -0.49833425879478455, -0.5570481419563293, 0.154054194688797, -0.4029196500778198]",0.8,1.638848908364459
2024-12-03,1,19,"[0.5970545411109924, -0.5153442025184631, -0.4723236858844757, 0.1004650667309761, -0.4453904330730438]",0.8,1.655115293006242
2024-12-03,1,20,"[0.5785508155822754, -0.4953848123550415, -0.529391348361969, 0.05220542848110199, -0.3873491883277893]",0.8,1.712243014715946
2024-12-03,1,21,"[0.5844127535820007, -0.4883512258529663, -0.5211349725723267, 0.10646282136440277, -0.4086730480194092]",0.8,1.5712934637551705
2024-12-03,1,22,"[0.5468571186065674, -0.4939010739326477, -0.3935292065143585, 0.15703602135181427, -0.4226433336734772]",0.8,1.457375387407868
2024-12-03,1,23,"[0.5411727428436279, -0.5141617059707642, -0.5068485736846924, 0.17075173556804657, -0.4375452399253845]",0.8,1.451213423425337
2024-12-03,1,24,"[0.5646843910217285, -0.49013879895210266, -0.4509428143501282, 0.18122375011444092, -0.4473985731601715]",0.8,1.346885269539143
2024-12-03,2,1,"[0.4932085871696472, -0.47836241126060486, -0.459663063287735, 0.1551528424024582, -0.41469311714172363]",1.5166555845737457,1.4222604249113253
2024-12-03,2,2,"[0.5021705031394958, -0.4713623821735382, -0.492999792098999, 0.19933371245861053, -0.4312301576137543]",1.0245284914970398,1.3395155799773657
2024-12-03,2,3,"[0.5039331912994385, -0.4799850285053253, -0.5500431656837463, 0.15546441078186035, -0.4021123945713043]",0.8,1.594534544085622
2024-12-03,2,4,"[0.5381718277931213, -0.42287805676460266, -0.5231974720954895, 0.37420931458473206, -0.49643757939338684]",0.8,1.559959644786257
2024-12-03,2,5,"[0.5479081273078918, -0.407704621553421, -0.5296441912651062, 0.39866501092910767, -0.5019298791885376]",0.8,1.6836170793989962
2024-12-03,2,6,"[0.58934086561203, -0.4259547293186188, -0.535987138748169, 0.3626857101917267, -0.48936182260513306]",0.8,2.0895144872951383
2024-12-03,2,7,"[0.6493023037910461, -0.40742745995521545, -0.4487503170967102, 0.4839142858982086, -0.5598165988922119]",0.8,3.457968667344164
2024-12-03,2,8,"[0.8263543844223022, -0.7366875410079956, -0.5251500010490417, 0.0463094636797905, -0.5616781115531921]",0.8,4.857098083303604
2024-12-03,2,9,"[0.9073148965835571, -0.8316096067428589, -0.5317444205284119, 0.09980963170528412, -0.7043102383613586]",0.8,5.729586659657358
2024-12-03,2,10,"[0.9813497066497803, -0.9575812220573425, -0.5233820080757141, -0.10045186430215836, -0.8024258017539978]",0.8,6.2727234932546825
2024-12-03,2,11,"[0.9685326814651489, -0.942993700504303, -0.4487062394618988, 0.03281756862998009, -0.7456073760986328]",0.8,6.237944357357052
2024-12-03,2,12,"[0.9772629141807556, -0.9507205486297607, -0.4712119698524475, 0.0011364365927875042, -0.7996034622192383]",0.8,5.8340055085109634
2024-12-03,2,13,"[0.9736406803131104, -0.9337857365608215, -0.5473750233650208, 0.09245271235704422, -0.8025273084640503]",0.8,6.494053198331276
2024-12-03,2,14,"[0.9788287281990051, -0.9654951691627502, -0.5437977910041809, 0.07478509843349457, -0.8165438175201416]",0.8,6.689585231654561
2024-12-03,2,15,"[0.9840805530548096, -0.9645839929580688, -0.6020423769950867, 0.09925837814807892, -0.789371907711029]",0.8,6.115446363612898
2024-12-03,2,16,"[0.9842283129692078, -0.9669224619865417, -0.5412536859512329, 0.048394203186035156, -0.7458011507987976]",0.8,5.828908274787386
2024-12-03,2,17,"[0.9644990563392639, -0.9460267424583435, -0.6691127419471741, 0.10924631357192993, -0.6522827744483948]",0.8,3.3672845642552245
2024-12-03,2,18,"[0.8874685168266296, -0.8540615439414978, -0.6839735507965088, 0.05165106803178787, -0.7007922530174255]",0.8,2.242675862586816
2024-12-03,2,19,"[0.6859376430511475, -0.5159538388252258, -0.5589286684989929, 0.19688880443572998, -0.4549989402294159]",0.8,2.1302910181934953
2024-12-03,2,20,"[0.6861123442649841, -0.5677946209907532, -0.488402396440506, 0.17584720253944397, -0.5137631893157959]",0.8,1.9122281222396793
2024-12-03,2,21,"[0.6467652916908264, -0.5231461524963379, -0.5050337314605713, 0.14352819323539734, -0.4979117512702942]",0.8,2.279138702097813
2024-12-03,2,22,"[0.6367735862731934, -0.4845687747001648, -0.5474340915679932, 0.2756733000278473, -0.45955610275268555]",0.8,2.458988832252875
2024-12-03,2,23,"[0.6843621134757996, -0.4639997184276581, -0.5768424868583679, 0.2453506588935852, -0.5621143579483032]",0.8,2.176303043314034
2024-12-03,2,24,"[0.6975564360618591, -0.4707474410533905, -0.5627889633178711, 0.40737563371658325, -0.5798937678337097]",0.8,2.1174662668486106
2024-12-03,3,1,"[0.6542670130729675, -0.46882879734039307, -0.5692911148071289, 0.34750083088874817, -0.5478138327598572]",1.3588183271884917,2.143642383963277
2024-12-03,3,2,"[0.6613736748695374, -0.5012391209602356, -0.5818701386451721, 0.26255637407302856, -0.5470632314682007]",0.8,2.246252109950907
2024-12-03,3,3,"[0.6731898784637451, -0.4203048646450043, -0.5601990222930908, 0.35021254420280457, -0.589529275894165]",0.8,2.0840421356396828
2024-12-03,3,4,"[0.7056025862693787, -0.4503236413002014, -0.5620339512825012, 0.3994784355163574, -0.5730218291282654]",0.8,2.145514602342983
2024-12-03,3,5,"[0.7236499190330505, -0.42034000158309937, -0.4766472578048706, 0.3920360207557678, -0.5870687365531921]",0.8,2.28273835906245
2024-12-03,3,6,"[0.6813980937004089, -0.4173795282840729, -0.43103379011154175, 0.4708208739757538, -0.5227332711219788]",0.8,2.562892635432237
2024-12-03,3,7,"[0.7065432667732239, -0.43817418813705444, -0.5886613130569458, 0.4118346869945526, -0.5440910458564758]",0.8,4.606992925713618
2024-12-03,3,8,"[0.9075101613998413, -0.746721625328064, -0.41972973942756653, 0.16416655480861664, -0.7263925671577454]",0.8,5.669073415146309
2024-12-03,3,9,"[0.9237443804740906, -0.8671284914016724, -0.49143433570861816, 0.16163527965545654, -0.7388836145401001]",0.8,6.786540329250934
2024-12-03,3,10,"[0.9713197946548462, -0.9492794871330261, -0.5701637864112854, 0.16624175012111664, -0.7886006832122803]",0.8,7.407345296379385
2024-12-03,3,11,"[0.9648334383964539, -0.9385243058204651, -0.7193164229393005, 0.37706074118614197, -0.7531018853187561]",0.8,7.909273515233868
2024-12-03,3,12,"[0.9717556834220886, -0.9559457898139954, -0.6511437296867371, 0.1564003974199295, -0.7173901200294495]",0.8,7.358346244151534
2024-12-03,3,13,"[0.9857738018035889, -0.9098244905471802, -0.5468097925186157, 0.46657171845436096, -0.8336494565010071]",0.8,6.682782265489475
2024-12-03,3,14,"[0.9790074229240417, -0.9546186923980713, -0.4673619270324707, 0.11815538257360458, -0.8056877255439758]",0.8,6.472676951263061
2024-12-03,3,15,"[0.97650545835495, -0.9438134431838989, -0.6331787109375, 0.054995883256196976, -0.8204150199890137]",0.8,5.943494152662033
2024-12-03,3,16,"[0.9656034708023071, -0.9568321704864502, -0.7256777286529541, -0.049692511558532715, -0.7473373413085938]",0.8,5.618212605509999
2024-12-03,3,17,"[0.935797929763794, -0.9425133466720581, -0.8171414732933044, 0.04137059301137924, -0.6057791709899902]",0.8,4.8370675732845765
2024-12-03,3,18,"[0.865516185760498, -0.8423826098442078, -0.78816157579422, 0.4025346040725708, -0.6472218036651611]",0.8,4.34733970190244
2024-12-03,3,19,"[0.7064060568809509, -0.7519196271896362, -0.6484976410865784, 0.5705617070198059, -0.438431978225708]",0.8,3.8051334933030367
2024-12-03,3,20,"[0.5291373133659363, -0.8284186720848083, -0.6580596566200256, 0.5657714605331421, -0.1916152834892273]",0.8,3.0316341279192396
2024-12-03,3,21,"[0.6235992908477783, -0.751255214214325, -0.6418668627738953, 0.43198585510253906, -0.35984963178634644]",0.8,2.214100689515707
2024-12-03,3,22,"[0.6182634830474854, -0.6269786953926086, -0.5335654020309448, 0.26513251662254333, -0.4946625828742981]",0.8,1.7381619251336646
2024-12-03,3,23,"[0.6011113524436951, -0.47843796014785767, -0.5617814064025879, 0.21577958762645721, -0.4417845904827118]",0.8,1.6681442835370193
2024-12-03,3,24,"[0.6058515310287476, -0.45092254877090454, -0.42923691868782043, 0.2584172189235687, -0.4745790958404541]",0.8,1.67206914911245
2024-12-03,4,1,"[0.5815903544425964, -0.5032928586006165, -0.5561802983283997, 0.17369985580444336, -0.4357234239578247]",1.4300414526462555,1.6783217329494429
2024-12-03,4,2,"[0.6131149530410767, -0.4895934760570526, -0.4427986145019531, 0.21817702054977417, -0.4886166751384735]",0.8291887986660004,1.9229175998189056
2024-12-03,4,3,"[0.6451480388641357, -0.42861035466194153, -0.5354093313217163, 0.34164249897003174, -0.5300139784812927]",0.8,1.9488151239904299
2024-12-03,4,4,"[0.6426558494567871, -0.3919258415699005, -0.5664579272270203, 0.35838431119918823, -0.5396556854248047]",0.8,1.8473047004357828
2024-12-03,4,5,"[0.6424557566642761, -0.43665438890457153, -0.5485092997550964, 0.40560412406921387, -0.5450930595397949]",0.8,2.0205597880453543
2024-12-03,4,6,"[0.6524096131324768, -0.3697086572647095, -0.5183279514312744, 0.37473341822624207, -0.5592004656791687]",0.8,2.500322265068403
2024-12-03,4,7,"[0.7542198300361633, -0.4622856676578522, -0.5308797359466553, 0.4048783481121063, -0.6027804017066956]",0.8,4.198534027283942
2024-12-03,4,8,"[0.908197283744812, -0.8293492794036865, -0.33620232343673706, 0.20031437277793884, -0.6981892585754395]",0.8,6.764426093747224
2024-12-03,4,9,"[0.9465978741645813, -0.8882150053977966, -0.65912926197052, 0.2485954612493515, -0.7608651518821716]",0.8,7.932782798470275
2024-12-03,4,10,"[0.9665148854255676, -0.9483155608177185, -0.6448462009429932, 0.03433952480554581, -0.7204871773719788]",0.8,9.210025217921768
2024-12-03,4,11,"[0.9928175806999207, -0.9536126852035522, -0.295690655708313, -0.14610134065151215, -0.8598228693008423]",0.8,15.966233217634063
2024-12-03,4,12,"[0.9961488842964172, -0.9798985719680786, -0.6021441221237183, 0.081586092710495, -0.8481010794639587]",0.8,14.352353002895265
2024-12-03,4,13,"[0.9938483238220215, -0.9819004535675049, -0.7768718600273132, -0.10432349890470505, -0.783845841884613]",0.8,14.053218336567936
2024-12-03,4,14,"[0.9946328997612, -0.9790420532226562, -0.7982404828071594, -0.24276180565357208, -0.8451812863349915]",0.8,14.200931502886148
2024-12-03,4,15,"[0.9963579177856445, -0.9797695279121399, -0.5275467038154602, -0.1477036476135254, -0.9158157706260681]",0.8,14.157278347099655
2024-12-03,4,16,"[0.9922869205474854, -0.9852344989776611, -0.7751984596252441, -0.11726223677396774, -0.8022249937057495]",0.8,11.704151444136219
2024-12-03,4,17,"[0.988802969455719, -0.9777541160583496, -0.7771215438842773, 0.2460096925497055, -0.868738055229187]",0.8,8.629403059303767
2024-12-03,4,18,"[0.9475529193878174, -0.9380677342414856, -0.8729347586631775, 0.39620089530944824, -0.7565497756004333]",0.8,7.363380859708751
2024-12-03,4,19,"[0.8206652998924255, -0.8392325639724731, -0.7898668050765991, 0.5319039225578308, -0.48003944754600525]",0.8,6.320791352717556
2024-12-03,4,20,"[0.8446795344352722, -0.7784634828567505, -0.7570159435272217, 0.4196324050426483, -0.5604254007339478]",0.8,5.274225646075586
2024-12-03,4,21,"[0.8586090803146362, -0.7365953326225281, -0.7561524510383606, 0.168216735124588, -0.5436208844184875]",0.8,4.698151038317764
2024-12-03,4,22,"[0.8333393931388855, -0.6961525082588196, -0.6686354279518127, 0.24161864817142487, -0.47566503286361694]",0.8,4.22526735342195
2024-12-03,4,23,"[0.8468461632728577, -0.6487447023391724, -0.6868922114372253, 0.11989309638738632, -0.5801806449890137]",0.8,2.555935006223791
2024-12-03,4,24,"[0.6087574362754822, -0.3111804127693176, -0.5191662311553955, 0.5816813111305237, -0.5129327774047852]",0.8,1.9868654795142129
2024-12-03,5,1,"[0.4896642863750458, -0.2099231779575348, -0.38858696818351746, 0.5831388235092163, -0.4764877259731293]",1.5201289993524552,1.8712485902089047
2024-12-03,5,2,"[0.5697196125984192, -0.18181288242340088, -0.5187659859657288, 0.593167245388031, -0.5262563228607178]",0.9618037790060043,1.854685732239431
2024-12-03,5,3,"[0.5979271531105042, -0.22823837399482727, -0.5165594220161438, 0.5757268071174622, -0.5558407306671143]",0.8,1.8632076989207282
2024-12-03,5,4,"[0.6059677600860596, -0.24768075346946716, -0.5097313523292542, 0.5928468704223633, -0.5448381304740906]",0.8,1.8056920718499387
2024-12-03,5,5,"[0.5889477133750916, -0.27357393503189087, -0.4876713752746582, 0.5232629179954529, -0.5882915258407593]",0.8,2.024581729703671
2024-12-03,5,6,"[0.6383257508277893, -0.37080812454223633, -0.4559200704097748, 0.4672675132751465, -0.5668903589248657]",0.8,2.368838140669685
2024-12-03,5,7,"[0.7317845225334167, -0.4528701603412628, -0.5825536251068115, 0.4199155271053314, -0.6036779284477234]",0.8,3.278816553090428
2024-12-03,5,8,"[0.8398808240890503, -0.7354575395584106, -0.5399342775344849, 0.48103249073028564, -0.6440719366073608]",0.8,3.3436745891407966
2024-12-03,5,9,"[0.8472515940666199, -0.8035128712654114, -0.5459182262420654, 0.3900626003742218, -0.6874262094497681]",0.8,4.802123708584295
2024-12-03,5,10,"[0.9145154356956482, -0.8860347270965576, -0.8056923151016235, 0.32480332255363464, -0.7625853419303894]",0.8,4.9254305367420255
2024-12-03,5,11,"[0.9284628629684448, -0.8961026668548584, -0.7865732908248901, 0.5468184351921082, -0.773790180683136]",0.8,6.86584127878164
2024-12-03,5,12,"[0.9529263973236084, -0.9468930959701538, -0.8534558415412903, 0.39670610427856445, -0.8331738710403442]",0.8,5.647308339642132
2024-12-03,5,13,"[0.9451911449432373, -0.9616053104400635, -0.9028253555297852, 0.2457199990749359, -0.7812146544456482]",0.8,5.820282887984067
2024-12-03,5,14,"[0.9616524577140808, -0.9519393444061279, -0.8184358477592468, 0.1686348170042038, -0.8166080117225647]",0.8,6.217790262817788
2024-12-03,5,15,"[0.9616851210594177, -0.9548419713973999, -0.7491914629936218, 0.06903211772441864, -0.7540891766548157]",0.8,5.207567074667276
2024-12-03,5,16,"[0.9613780379295349, -0.9652285575866699, -0.8407155871391296, 0.06705582141876221, -0.6598665118217468]",0.8,5.410563327753491
2024-12-03,5,17,"[0.9547169804573059, -0.9495804905891418, -0.8813140988349915, 0.33741968870162964, -0.7520981431007385]",0.8,3.8695427119155252
2024-12-03,5,18,"[0.8619380593299866, -0.8360053896903992, -0.8584802746772766, 0.3873724937438965, -0.48440155386924744]",0.8,3.092249513228582
2024-12-03,5,19,"[0.6565651297569275, -0.6842135787010193, -0.7502545118331909, 0.5048587322235107, -0.31809988617897034]",0.8,2.9277043586408276
2024-12-03,5,20,"[0.6999917030334473, -0.749927282333374, -0.804046630859375, 0.3906152844429016, -0.25448259711265564]",0.8,2.4457865677983195
2024-12-03,5,21,"[0.717761754989624, -0.6909425854682922, -0.7925529479980469, 0.26225054264068604, -0.32367420196533203]",0.8,2.240887579618962
2024-12-03,5,22,"[0.6244568824768066, -0.6349733471870422, -0.7563654184341431, 0.37675023078918457, -0.33509281277656555]",0.8,3.709680052513845
2024-12-03,5,23,"[0.7466332912445068, -0.8423351645469666, -0.7826281785964966, -0.2631920576095581, -0.45448577404022217]",0.8,1.402450830268619
2024-12-03,5,24,"[0.4397416412830353, -0.38072964549064636, -0.4178406000137329, 0.3510141670703888, -0.4254840612411499]",0.8,1.1804636420100534
2024-12-03,6,1,"[0.4869338870048523, -0.4080895483493805, -0.4620060622692108, 0.19488079845905304, -0.45545047521591187]",1.5228047907352447,1.1320485160833498
2024-12-03,6,2,"[0.506550669670105, -0.3875691890716553, -0.43755123019218445, 0.10044517368078232, -0.4341638386249542]",1.0263851344585417,1.149062571272473
2024-12-03,6,3,"[0.5490545034408569, -0.4335756003856659, -0.34849995374679565, 0.08091343194246292, -0.423581063747406]",0.8,1.307135807833894
2024-12-03,6,4,"[0.6140953898429871, -0.421067476272583, -0.3223181962966919, 0.2143946886062622, -0.45248326659202576]",0.8,1.6701922237443056
2024-12-03,6,5,"[0.6456769704818726, -0.43416452407836914, -0.4833317995071411, 0.16862939298152924, -0.5145057439804077]",0.8,1.6689920019547486
2024-12-03,6,6,"[0.6611360907554626, -0.42953401803970337, -0.45146217942237854, 0.1854173243045807, -0.5221708416938782]",0.8,1.8371273873381126
2024-12-03,6,7,"[0.7205178737640381, -0.4729665517807007, -0.41192224621772766, 0.1888009011745453, -0.5834053754806519]",0.8,2.4499906379057173
2024-12-03,6,8,"[0.674764096736908, -0.48947277665138245, -0.5581808090209961, 0.49417778849601746, -0.584373950958252]",0.8,2.4577867143971512
2024-12-03,6,9,"[0.718335747718811, -0.5575082302093506, -0.5461735129356384, 0.48689430952072144, -0.5938441753387451]",0.8,2.7415940128091587
2024-12-03,6,10,"[0.8689907193183899, -0.7947750091552734, -0.6189612150192261, 0.34523823857307434, -0.6181792616844177]",0.8,3.3264632016562032
2024-12-03,6,11,"[0.9332581162452698, -0.8889946341514587, -0.5653443336486816, 0.417450487613678, -0.6734809279441833]",0.8,3.0383252257920867
2024-12-03,6,12,"[0.9419248104095459, -0.9057666659355164, -0.4968166649341583, 0.24409691989421844, -0.6608705520629883]",0.8,2.848631983557251
2024-12-03,6,13,"[0.9091516137123108, -0.8948180079460144, -0.5034512281417847, 0.32270437479019165, -0.5900353193283081]",0.8,2.3052862535125294
2024-12-03,6,14,"[0.8149338364601135, -0.8082358241081238, -0.47562092542648315, 0.3356473743915558, -0.5326137542724609]",0.8,2.7619567705161607
2024-12-03,6,15,"[0.9196064472198486, -0.8889597058296204, -0.5954586267471313, 0.19255651533603668, -0.6584497094154358]",0.8,2.3380496447058814
2024-12-03,6,16,"[0.8623554110527039, -0.8253539800643921, -0.5708354115486145, 0.06104283779859543, -0.5720239281654358]",0.8,2.9129304366850493
2024-12-03,6,17,"[0.871940016746521, -0.8322010040283203, -0.8718569278717041, 0.0892990380525589, -0.2878074049949646]",0.8,3.177161027333681
2024-12-03,6,18,"[0.864641547203064, -0.8428740501403809, -0.8645864725112915, 0.13457757234573364, -0.32729262113571167]",0.8,3.949202695824086
2024-12-03,6,19,"[0.7881631851196289, -0.8012390732765198, -0.8684385418891907, 0.4996504783630371, -0.37746986746788025]",0.8,4.2915155651623085
2024-12-03,6,20,"[0.7875606417655945, -0.7650653123855591, -0.8440741300582886, 0.6263967156410217, -0.40778952836990356]",0.8,3.7755127807417663
2024-12-03,6,21,"[0.7401531934738159, -0.7071552276611328, -0.7810614705085754, 0.6918073296546936, -0.38006675243377686]",0.8,3.038127980912942
2024-12-03,6,22,"[0.6503522992134094, -0.5661011338233948, -0.6559202671051025, 0.7098826169967651, -0.46520814299583435]",0.8,2.520506151942776
2024-12-03,6,23,"[0.6427112221717834, -0.49896037578582764, -0.6121277213096619, 0.49159833788871765, -0.508700966835022]",0.8,2.2987530919690347
2024-12-03,6,24,"[0.628808856010437, -0.471585214138031, -0.608859658241272, 0.4740072190761566, -0.4617804288864136]",0.8,2.1309227577343197
2024-12-03,7,1,"[0.637272834777832, -0.5255228281021118, -0.5744357705116272, 0.37186330556869507, -0.5415743589401245]",1.3754726219177247,2.002838376793756
2024-12-03,7,2,"[0.6672266721725464, -0.48995891213417053, -0.5322955846786499, 0.38600239157676697, -0.5670840740203857]",0.8,2.0942677012052764
2024-12-03,7,3,"[0.6616923809051514, -0.41045862436294556, -0.5229891538619995, 0.3676278293132782, -0.5621953010559082]",0.8,2.0625110917573792
2024-12-03,7,4,"[0.6840808987617493, -0.4769614040851593, -0.5444404482841492, 0.3506007194519043, -0.5819829106330872]",0.8,1.9637911148772953
2024-12-03,7,5,"[0.6594067215919495, -0.4447200894355774, -0.5934271812438965, 0.3818570673465729, -0.5408917665481567]",0.8,2.1871010454944044
2024-12-03,7,6,"[0.6337847709655762, -0.4516295790672302, -0.5453272461891174, 0.33899861574172974, -0.5254113078117371]",0.8,1.9220000294564181
2024-12-03,7,7,"[0.684900164604187, -0.4677305817604065, -0.49382826685905457, 0.3889208734035492, -0.5239725708961487]",0.8,1.952595778030703
2024-12-03,7,8,"[0.6347789764404297, -0.40315529704093933, -0.5490041971206665, 0.4031158983707428, -0.49432283639907837]",0.8,2.342668326076084
2024-12-03,7,9,"[0.6507300734519958, -0.4636344015598297, -0.4523073434829712, 0.3443925678730011, -0.36939504742622375]",0.8,2.238882857959628
2024-12-03,7,10,"[0.5275837779045105, -0.6921696662902832, -0.4554583728313446, -0.009417508728802204, -0.12329338490962982]",0.8,2.0812402588636036
2024-12-03,7,11,"[0.5503820180892944, -0.615959882736206, -0.44478923082351685, 0.13353662192821503, -0.21082064509391785]",0.8,2.0560122061418253
2024-12-03,7,12,"[0.6255696415901184, -0.5622705221176147, -0.43784958124160767, 0.18749505281448364, -0.2818746566772461]",0.8,2.8938089458151914
2024-12-03,7,13,"[0.7062867879867554, -0.7266907095909119, -0.44172438979148865, 0.22148434817790985, -0.43643197417259216]",0.8,2.252412065902083
2024-12-03,7,14,"[0.5905858874320984, -0.6291213035583496, -0.4126778841018677, 0.40374478697776794, -0.47973284125328064]",0.8,2.365186710398868
2024-12-03,7,15,"[0.7283157110214233, -0.6938824653625488, -0.3677661716938019, 0.3577815592288971, -0.5379186272621155]",0.8,2.124923212385627
2024-12-03,7,16,"[0.6559573411941528, -0.6289108991622925, -0.4854523837566376, 0.436326265335083, -0.5246418118476868]",0.8,1.9567355146702539
2024-12-03,7,17,"[0.6251697540283203, -0.5702721476554871, -0.35083481669425964, 0.34971052408218384, -0.45105865597724915]",0.8,2.0768867554354116
2024-12-03,7,18,"[0.6744309067726135, -0.4720671772956848, -0.4789939820766449, 0.26625415682792664, -0.4731408655643463]",0.8,2.472434539090111
2024-12-03,7,19,"[0.6835536956787109, -0.4755067229270935, -0.5171400308609009, 0.22182975709438324, -0.479645311832428]",0.8,2.2723443311007703
2024-12-03,7,20,"[0.6899657249450684, -0.4788629412651062, -0.5643279552459717, 0.27159684896469116, -0.5070440173149109]",0.8,2.305021901618694
2024-12-03,7,21,"[0.6653305888175964, -0.5054963231086731, -0.5162178874015808, 0.3078790307044983, -0.5182852149009705]",0.8,2.031541399431806
2024-12-03,7,22,"[0.6166302561759949, -0.4642304480075836, -0.5897799730300903, 0.38668832182884216, -0.5030413866043091]",0.8,2.031713720366774
2024-12-03,7,23,"[0.638166606426239, -0.41611239314079285, -0.5077112913131714, 0.45581185817718506, -0.491318017244339]",0.8,1.8451677587102537
2024-12-03,7,24,"[0.6273180246353149, -0.5133842825889587, -0.6136313080787659, 0.41224342584609985, -0.5227394700050354]",0.8,1.8718366668266395
2024-12-03,8,1,"[0.6114636659622192, -0.4440198540687561, -0.47382470965385437, 0.38307124376296997, -0.5004937052726746]",1.4007656073570252,1.8463119245290738
2024-12-03,8,2,"[0.6279090642929077, -0.4961150288581848, -0.5164461731910706, 0.35747647285461426, -0.5308127999305725]",0.8,1.6040443773404007
2024-12-03,8,3,"[0.5549306869506836, -0.5470481514930725, -0.5685285925865173, 0.1281377375125885, -0.4334966838359833]",0.8,1.6822747663680016
2024-12-03,8,4,"[0.6170307397842407, -0.5986007452011108, -0.5031368136405945, 0.13944445550441742, -0.5028944611549377]",0.8,1.5068298643760758
2024-12-03,8,5,"[0.5960468053817749, -0.5288013219833374, -0.49206435680389404, 0.1768682897090912, -0.4449153244495392]",0.8,1.5977325882062545
2024-12-03,8,6,"[0.580656111240387, -0.5237880945205688, -0.4671683609485626, 0.2037256509065628, -0.4253707826137543]",0.8,1.6876284754913038
2024-12-03,8,7,"[0.581870436668396, -0.39337578415870667, -0.387088805437088, 0.28175655007362366, -0.42707809805870056]",0.8,3.728232073789533
2024-12-03,8,8,"[0.9027577042579651, -0.7451703548431396, -0.09778530895709991, 0.16501237452030182, -0.6363412737846375]",0.8,4.603336626897072
2024-12-03,8,9,"[0.9402489066123962, -0.9005812406539917, -0.3425246775150299, 0.12973566353321075, -0.6789186000823975]",0.8,5.578862107477107
2024-12-03,8,10,"[0.9768337607383728, -0.9745071530342102, -0.6407629251480103, -0.017386993393301964, -0.6292140483856201]",0.8,5.5451249421460584
2024-12-03,8,11,"[0.9743723273277283, -0.9691334962844849, -0.6128621101379395, -0.0266782958060503, -0.7310155034065247]",0.8,5.829612568782667
2024-12-03,8,12,"[0.9724128246307373, -0.9625921845436096, -0.644641637802124, 0.018926283344626427, -0.7655489444732666]",0.8,5.332387009583881
2024-12-03,8,13,"[0.9730754494667053, -0.9539879560470581, -0.6295103430747986, 0.05507102608680725, -0.7460281252861023]",0.8,5.826205481486722
2024-12-03,8,14,"[0.9661839604377747, -0.9527115225791931, -0.7223778367042542, -0.024516034871339798, -0.6919686794281006]",0.8,6.001531239170868
2024-12-03,8,15,"[0.9826655983924866, -0.9630925059318542, -0.5090145468711853, 0.0064367507584393024, -0.8134925961494446]",0.8,5.8873489107062955
2024-12-03,8,16,"[0.9802325963973999, -0.9612444043159485, -0.48025572299957275, -0.02269958332180977, -0.7836371064186096]",0.8,5.351333443558153
