Date,Episode,Hour,Action,Battery_Energy,System_Loss
2024-11-27,31,21,"[0.14006155729293823, -0.03930314630270004, -0.9253109097480774, -0.4015006422996521, -0.6526124477386475]",3.6,429.6038008824964
2024-11-27,31,22,"[0.021371999755501747, -0.09493158012628555, -0.8654946088790894, -0.24635331332683563, -0.6700900793075562]",3.6,446.54349131884044
2024-11-27,31,23,"[0.04188563674688339, -0.1513112634420395, -0.8798434138298035, -0.30467668175697327, -0.7202686071395874]",3.6,435.01272989303413
2024-11-27,31,24,"[-0.0046912385150790215, -0.08913229405879974, -0.8699213266372681, -0.262777715921402, -0.7300480008125305]",3.5954025862552226,426.71289790107164
2024-11-27,32,1,"[0.0015701489755883813, -0.15051709115505219, -0.8560168743133545, -0.1660168170928955, -0.6941566467285156]",2.0015387459960765,443.47026046217104
2024-11-27,32,2,"[-0.009514566510915756, -0.21203450858592987, -0.8761856555938721, -0.2791268825531006, -0.6993253231048584]",1.992214470815379,438.56112090676316
2024-11-27,32,3,"[0.014722967520356178, -0.20838916301727295, -0.8716543316841125, -0.26245811581611633, -0.6923736929893494]",2.006642978985328,428.6606650237144
2024-11-27,32,4,"[0.020174968987703323, -0.17051450908184052, -0.8594909310340881, -0.22691801190376282, -0.7284048795700073]",2.0264144485932776,409.7564778618114
2024-11-27,32,5,"[0.039031174033880234, -0.11534110456705093, -0.8550840020179749, -0.23333315551280975, -0.7060704231262207]",2.0646649991464803,426.4787732318396
2024-11-27,32,6,"[-0.009405648335814476, -0.07492253184318542, -0.8463385701179504, -0.2093202918767929, -0.7074053883552551]",2.0554474637773823,550.4352824225086
2024-11-27,32,7,"[-0.1314592957496643, -0.03044525347650051, -0.9565585851669312, -0.2414800375699997, -0.8128682971000671]",1.9266173539427114,749.0611968163638
2024-11-27,32,8,"[0.13857047259807587, 0.16339924931526184, -0.9949775338172913, -0.44958925247192383, -0.8817252516746521]",2.0624164170888255,879.4517864937873
2024-11-27,32,9,"[0.2950446903705597, 0.0821768119931221, -0.9977136850357056, -0.39112749695777893, -0.9292930364608765]",2.351560213651974,945.4352023802418
2024-11-27,32,10,"[0.4744478762149811, 0.027467969805002213, -0.9987761974334717, -0.5978760123252869, -0.9608661532402039]",2.8165191323426555,890.4041835825113
2024-11-27,32,11,"[0.7126553058624268, 0.03610880672931671, -0.9992231726646423, -0.5016809105873108, -0.9749312996864319]",3.514921332087834,859.4205486991115
2024-11-27,32,12,"[0.7130365967750549, 0.04425525292754173, -0.9992168545722961, -0.5255096554756165, -0.9591764807701111]",3.6,865.436472126094
2024-11-27,32,13,"[0.685398280620575, 0.1710468977689743, -0.9991261959075928, -0.40515780448913574, -0.9673176407814026]",3.6,859.851576299193
2024-11-27,32,14,"[0.6624782681465149, 0.31273025274276733, -0.9991259574890137, -0.38951876759529114, -0.9794338941574097]",3.6,828.0576420549099
2024-11-27,32,15,"[0.6460050344467163, 0.3256542682647705, -0.9988637566566467, -0.25231873989105225, -0.9693940877914429]",3.6,845.3401902620343
2024-11-27,32,16,"[0.6921223402023315, 0.16569475829601288, -0.9989625215530396, -0.2348959892988205, -0.9741982221603394]",3.6,837.4670160373216
2024-11-27,32,17,"[0.26949408650398254, 0.11215236037969589, -0.9968003034591675, -0.4759705066680908, -0.9526734352111816]",3.6,610.0521743597765
2024-11-27,32,18,"[0.45526599884033203, 0.12447220087051392, -0.9864967465400696, -0.20484121143817902, -0.8712045550346375]",3.6,562.3463880704379
2024-11-27,32,19,"[0.5012710690498352, 0.025095587596297264, -0.9844316244125366, -0.5129087567329407, -0.856318473815918]",3.6,470.71326404805677
2024-11-27,32,20,"[0.22075065970420837, -0.12698622047901154, -0.9345076084136963, -0.3881492614746094, -0.72482830286026]",3.6,479.2792778033821
2024-11-27,32,21,"[0.251083642244339, 0.058049239218235016, -0.9428949356079102, -0.39939817786216736, -0.6821125745773315]",3.6,494.6642270468266
2024-11-27,32,22,"[0.19260644912719727, 0.11237774044275284, -0.9447436928749084, -0.3106023967266083, -0.6623535752296448]",3.6,448.04390046734653
2024-11-27,32,23,"[0.1543891876935959, 0.15524478256702423, -0.9268039464950562, -0.379566490650177, -0.6636578440666199]",3.6,446.0152037596783
2024-11-27,32,24,"[0.15888401865959167, 0.05263445898890495, -0.9300783276557922, -0.4630144536495209, -0.6906601786613464]",3.6,463.5022343910387
2024-11-27,33,1,"[-0.0532410629093647, -0.17693638801574707, -0.8884592652320862, -0.3740345239639282, -0.7001432776451111]",1.9478237583488225,450.73255752993884
2024-11-27,33,2,"[0.02734418958425522, -0.07453766465187073, -0.8914047479629517, -0.3527376353740692, -0.7127652764320374]",1.9746210641413926,444.6873291415195
2024-11-27,33,3,"[0.11684847623109818, -0.02283572405576706, -0.9073430895805359, -0.2215728908777237, -0.705025315284729]",2.0891325708478687,447.97990280624697
2024-11-27,33,4,"[-0.034766409546136856, -0.1931488811969757, -0.8774989247322083, -0.30242496728897095, -0.7184385657310486]",2.0550614894926547,425.26047725300134
2024-11-27,33,5,"[0.05407062917947769, -0.11461589485406876, -0.8743438124656677, -0.18581229448318481, -0.6910483837127686]",2.1080507060885427,441.9700888401629
2024-11-27,33,6,"[0.0508742481470108, -0.025571083649992943, -0.8868680596351624, -0.27295300364494324, -0.7092500329017639]",2.1579074692726135,486.44594005335944
2024-11-27,33,7,"[0.012765205465257168, -0.1989959180355072, -0.9255021214485168, -0.2646353840827942, -0.76015305519104]",2.1704173706285657,690.4702545322814
2024-11-27,33,8,"[0.2554812729358673, 0.24074529111385345, -0.994347870349884, -0.32696643471717834, -0.8573624491691589]",2.4207890181057157,948.8291055769482
2024-11-27,33,9,"[0.42622894048690796, 0.24462446570396423, -0.9989592432975769, -0.5631707906723022, -0.9608354568481445]",2.8384933797828853,910.6383080163365
2024-11-27,33,10,"[0.5409213304519653, 0.3111366927623749, -0.9991661906242371, -0.5069712400436401, -0.9701641201972961]",3.3685962836258114,908.5974372517796
2024-11-27,33,11,"[0.6604722738265991, 0.3676256239414215, -0.999502956867218, -0.503339409828186, -0.9804573655128479]",3.6,880.0727424896354
2024-11-27,33,12,"[0.6627657413482666, 0.31415581703186035, -0.9993351101875305, -0.5046878457069397, -0.9782827496528625]",3.6,844.1954273034816
2024-11-27,33,13,"[0.626592218875885, 0.37779372930526733, -0.9990028142929077, -0.34826841950416565, -0.9748978614807129]",3.6,819.9992044458814
2024-11-27,33,14,"[0.6853129267692566, 0.38528674840927124, -0.999122679233551, -0.26848548650741577, -0.9734541773796082]",3.6,807.5054158146872
2024-11-27,33,15,"[0.595322847366333, 0.36743322014808655, -0.9987456202507019, -0.3568163514137268, -0.9680885076522827]",3.6,817.6925560098726
2024-11-27,33,16,"[0.6496511697769165, 0.2680618464946747, -0.9989798069000244, -0.3852357566356659, -0.9655508399009705]",3.6,640.52516192292
2024-11-27,33,17,"[0.37912020087242126, 0.2014751136302948, -0.9891506433486938, -0.4597431421279907, -0.928157389163971]",3.6,683.2237857122735
2024-11-27,33,18,"[-0.028328273445367813, -0.10458341240882874, -0.9795831441879272, -0.6700400710105896, -0.8848094940185547]",3.5722382920235396,539.3952482679227
2024-11-27,33,19,"[-0.16466060280799866, 0.017184250056743622, -0.9418458938598633, -0.6211937665939331, -0.7282321453094482]",3.410870901271701,449.1996424017455
2024-11-27,33,20,"[0.03853270411491394, -0.02891290932893753, -0.9115450978279114, -0.3769000172615051, -0.6365195512771606]",3.4486329513043166,459.94077591470705
2024-11-27,33,21,"[-0.02845066227018833, 0.025336548686027527, -0.9141327738761902, -0.44189852476119995, -0.6119493842124939]",3.420751302279532,463.5411312844096
2024-11-27,33,22,"[-0.03967154026031494, 0.054659608751535416, -0.928837776184082, -0.5366533994674683, -0.6582753658294678]",3.3818731928244237,434.5454200184509
2024-11-27,33,23,"[-0.02965770848095417, 0.028982797637581825, -0.9071344137191772, -0.4890422523021698, -0.6681037545204163]",3.3528086385130886,445.39472869376425
2024-11-27,33,24,"[-0.10337231308221817, -0.04538646340370178, -0.8810895681381226, -0.34802740812301636, -0.7089338898658752]",3.251503771692515,438.5637611410105
2024-11-27,34,1,"[-0.10091112554073334, -0.14242710173130035, -0.8691911101341248, -0.4057729244232178, -0.7213107347488403]",1.9011070969700814,424.40510786588027
2024-11-27,34,2,"[-0.07400932908058167, -0.09322184324264526, -0.8520904779434204, -0.2206592559814453, -0.7057693004608154]",1.8285779544711114,407.9912910677065
2024-11-27,34,3,"[-0.0035611239727586508, -0.09603950381278992, -0.8487208485603333, -0.15009333193302155, -0.6943861842155457]",1.825088052977808,417.94886265937254
2024-11-27,34,4,"[0.09248337894678116, -0.203337624669075, -0.8818588852882385, -0.2427441030740738, -0.7067918181419373]",1.9157217643456534,411.7534784056139
2024-11-27,34,5,"[0.02906113490462303, -0.11702721565961838, -0.8580338358879089, -0.10655569285154343, -0.6887442469596863]",1.9442016765521841,419.36238901367557
2024-11-27,34,6,"[-0.04769742861390114, -0.18090790510177612, -0.8537371754646301, -0.2773284316062927, -0.6530016660690308]",1.897458196510561,486.4295887259359
2024-11-27,34,7,"[-0.1792038083076477, -0.28626322746276855, -0.8777100443840027, -0.3159307539463043, -0.7585656046867371]",1.7218384643690663,488.7825965992421
2024-11-27,34,8,"[-0.30303454399108887, -0.3351958692073822, -0.8467221856117249, -0.24685628712177277, -0.763205349445343]",1.4248646112577992,512.1096505029803
2024-11-27,34,9,"[-0.18635359406471252, -0.393267959356308, -0.8744227886199951, -0.2919321358203888, -0.7952075600624084]",1.242238089074381,608.9486615712981
2024-11-27,34,10,"[0.37747815251350403, -0.03428895026445389, -0.9727272987365723, -0.1741253137588501, -0.8247145414352417]",1.6121666785376148,679.3969148161893
2024-11-27,34,11,"[0.09315170347690582, -0.18179097771644592, -0.9766961932182312, -0.19160223007202148, -0.8565685153007507]",1.7034553479449825,658.7954567210684
2024-11-27,34,12,"[0.2594151198863983, -0.021330295130610466, -0.9769176244735718, -0.16529889404773712, -0.8824579119682312]",1.957682165433653,613.6684680437629
2024-11-27,34,13,"[0.2618172764778137, 0.06451740115880966, -0.9725891947746277, -0.17872969806194305, -0.8600437045097351]",2.2142630963819103,540.9697422763645
2024-11-27,34,14,"[0.33329901099205017, -0.09892121702432632, -0.9660753607749939, -0.255420446395874, -0.8137170672416687]",2.5408961271541193,405.9699762253593
2024-11-27,34,15,"[0.23852437734603882, 0.0019143871031701565, -0.8957158327102661, -0.359652042388916, -0.7387740612030029]",2.7746500169532373,403.0335357382411
2024-11-27,34,16,"[0.38322773575782776, 0.11379266530275345, -0.9340044260025024, -0.42246946692466736, -0.6989069581031799]",3.1502131979959085,407.1665901085288
2024-11-27,34,17,"[0.338630348443985, 0.19570928812026978, -0.9417630434036255, -0.4247262477874756, -0.745555579662323]",3.4820709394710136,364.16429695381265
2024-11-27,34,18,"[0.20765754580497742, 0.12126051634550095, -0.8836469650268555, -0.43017712235450745, -0.6326180696487427]",3.6,484.94160521485645
2024-11-27,34,19,"[-0.19758829474449158, -0.00607464462518692, -0.9263564348220825, -0.6139858961105347, -0.673304557800293]",3.4063634711503985,432.0692867981047
2024-11-27,34,20,"[0.04931875318288803, 0.0734662115573883, -0.9022108912467957, -0.3131769299507141, -0.601240873336792]",3.454695849269629,369.1131205966286
2024-11-27,34,21,"[0.14160248637199402, 0.16124139726161957, -0.895544171333313, -0.2089390605688095, -0.6245212554931641]",3.5934662859141833,401.61525536534907
2024-11-27,34,22,"[0.16879503428936005, 0.1955256313085556, -0.9160217642784119, -0.3457304537296295, -0.625703752040863]",3.6,361.023947178647
2024-11-27,34,23,"[0.2413080781698227, -0.02291129343211651, -0.8884677886962891, -0.26293495297431946, -0.6117286682128906]",3.6,376.45433306611034
2024-11-27,34,24,"[0.22564640641212463, 0.1857166886329651, -0.9196069240570068, -0.25114187598228455, -0.6489308476448059]",3.6,352.8098897916341
2024-11-27,35,1,"[0.26397889852523804, 0.07568422704935074, -0.8960473537445068, -0.19700868427753448, -0.6372767686843872]",2.2586993205547334,354.1086581160851
2024-11-27,35,2,"[0.27649444341659546, 0.11654891073703766, -0.9086602330207825, -0.20567937195301056, -0.6304108500480652]",2.529663875102997,376.6590195207667
2024-11-27,35,3,"[0.1708678901195526, 0.08606310933828354, -0.89604252576828, -0.22154979407787323, -0.6371896862983704]",2.6971144074201585,407.70762329931705
2024-11-27,35,4,"[0.16709107160568237, 0.016440415754914284, -0.8983200192451477, -0.24809382855892181, -0.6887489557266235]",2.860863657593727,426.47427482000387
2024-11-27,35,5,"[0.06590231508016586, -0.12698912620544434, -0.884372353553772, -0.2049734890460968, -0.7676964402198792]",2.9254479263722897,440.7251612937164
2024-11-27,35,6,"[0.07997525483369827, -0.17828044295310974, -0.8960768580436707, -0.2405880093574524, -0.7749050855636597]",3.003823676109314,472.3608129694962
2024-11-27,35,7,"[-0.04834865406155586, -0.1724793016910553, -0.8953760266304016, -0.30934932827949524, -0.7698807120323181]",2.9564419951289893,483.035738038132
2024-11-27,35,8,"[-0.10899215191602707, -0.2771187722682953, -0.9087104201316833, -0.37499192357063293, -0.7702895998954773]",2.8496296862512827,510.34263716129334
2024-11-27,35,9,"[-0.3364811837673187, -0.284854918718338, -0.909498929977417, -0.3217586576938629, -0.7628140449523926]",2.5198781261593104,437.54771283274613
2024-11-27,35,10,"[-0.03950923681259155, -0.1373957246541977, -0.8871698975563049, -0.14042846858501434, -0.7239298224449158]",2.4811590740829708,342.52385195209536
2024-11-27,35,11,"[0.09653408080339432, 0.055812250822782516, -0.8845055103302002, -0.24584157764911652, -0.6511046290397644]",2.5757624732702973,362.3553917098877
2024-11-27,35,12,"[0.15000633895397186, 0.05283622443675995, -0.9111917614936829, -0.39788326621055603, -0.7116842269897461]",2.72276868544519,382.8930389557531
2024-11-27,35,13,"[0.2528941035270691, -0.07529497891664505, -0.9186547994613647, -0.26685479283332825, -0.5814685225486755]",2.9706049069017175,336.24423736026097
2024-11-27,35,14,"[0.2036322057247162, 0.14752301573753357, -0.8949189186096191, -0.04829934239387512, -0.5922043323516846]",3.1701644685119392,302.9691042709167
2024-11-27,35,15,"[0.2909701466560364, 0.13924552500247955, -0.8748942017555237, -0.14430592954158783, -0.5899754166603088]",3.4553152122348547,293.5557992591527
2024-11-27,35,16,"[0.2510078251361847, 0.174782395362854, -0.8364487886428833, -0.14691123366355896, -0.5772972106933594]",3.6,303.22270338711064
2024-11-27,35,17,"[0.2132347971200943, 0.10297646373510361, -0.8662577271461487, -0.16770333051681519, -0.47623711824417114]",3.6,329.6748100903239
2024-11-27,35,18,"[0.20445409417152405, 0.10651202499866486, -0.8743417263031006, -0.08901961147785187, -0.4925552308559418]",3.6,394.3659092470461
2024-11-27,35,19,"[0.10490432381629944, 0.017426522448658943, -0.8853504657745361, -0.21511642634868622, -0.5873724222183228]",3.6,386.14000306565487
2024-11-27,35,20,"[0.12806670367717743, 0.038935624063014984, -0.8842333555221558, -0.18877765536308289, -0.564321756362915]",3.6,471.0855124257291
2024-11-27,35,21,"[0.06229235604405403, 0.09198245406150818, -0.930699348449707, -0.44899997115135193, -0.6041210293769836]",3.6,448.56997271153034
2024-11-27,35,22,"[-0.02852153405547142, 0.1563475877046585, -0.9085573554039001, -0.340011864900589, -0.6219439506530762]",3.5720488966256383,397.47866907111023
2024-11-27,35,23,"[0.1815050095319748, -0.017504990100860596, -0.8852302432060242, -0.28939348459243774, -0.6314975619316101]",3.6,438.5195107634028
2024-11-27,35,24,"[-0.0019415741553530097, -0.06139456853270531, -0.8789353370666504, -0.17638036608695984, -0.7082325220108032]",3.5980972573277543,423.14907511797713
2024-11-27,36,1,"[0.007724921219050884, -0.2198575884103775, -0.8705600500106812, -0.27544939517974854, -0.6980770230293274]",2.00757042279467,450.4628566489871
2024-11-27,36,2,"[-0.10405389964580536, -0.19393238425254822, -0.8804725408554077, -0.30290231108665466, -0.6692958474159241]",1.9055976011417806,452.14491081340276
2024-11-27,36,3,"[-0.11405199021100998, -0.15106888115406036, -0.8718491196632385, -0.2078963816165924, -0.6757297515869141]",1.7938266507349907,443.6873506699083
2024-11-27,36,4,"[-0.09088379889726639, -0.26357224583625793, -0.8691887855529785, -0.1986686736345291, -0.6810286641120911]",1.7047605278156697,444.6227930436516
2024-11-27,36,5,"[-0.13052622973918915, -0.22917093336582184, -0.850073516368866, -0.2394285798072815, -0.7148187756538391]",1.5768448226712644,421.7783283194233
2024-11-27,36,6,"[-0.03450443595647812, -0.18826420605182648, -0.8624832034111023, -0.22393006086349487, -0.684548020362854]",1.5430304754339157,466.0841728836015
2024-11-27,36,7,"[-0.07775559276342392, -0.28710612654685974, -0.8762540817260742, -0.22754468023777008, -0.751940131187439]",1.4668299945257604,709.8000807082225
2024-11-27,36,8,"[0.07305125147104263, -0.1642477810382843, -0.9937583804130554, -0.2870194911956787, -0.8804150819778442]",1.538420220967382,865.1603505709631
2024-11-27,36,9,"[0.44736436009407043, 0.10731890797615051, -0.9983042478561401, -0.023781880736351013, -0.9171249866485596]",1.976837293859571,820.5468506836212
2024-11-27,36,10,"[0.5838442444801331, 0.3399659991264343, -0.9989722967147827, -0.38911890983581543, -0.9673863649368286]",2.549004653450101,858.9602932129114
2024-11-27,36,11,"[0.7237492203712463, 0.280212938785553, -0.9995814561843872, -0.2948901653289795, -0.9694529175758362]",3.2582788894139227,818.9309536641986
2024-11-27,36,12,"[0.7099081873893738, 0.24004772305488586, -0.9993769526481628, -0.19846078753471375, -0.9649354219436646]",3.6,726.249529334814
2024-11-27,36,13,"[0.5349280834197998, 0.026665547862648964, -0.9979033470153809, -0.2797846496105194, -0.9477287530899048]",3.6,767.2233129087097
2024-11-27,36,14,"[0.6947771310806274, 0.13444790244102478, -0.9990827441215515, -0.13447067141532898, -0.9590487480163574]",3.6,723.449081966903
2024-11-27,36,15,"[0.7113263010978699, 0.1592485010623932, -0.9990814328193665, -0.16170676052570343, -0.9565008878707886]",3.6,737.094971858757
2024-11-27,36,16,"[0.7189796566963196, 0.22909052670001984, -0.9990012645721436, -0.15308795869350433, -0.9553444385528564]",3.6,704.3335232005523
2024-11-27,36,17,"[0.6153385043144226, 0.2836288511753082, -0.9983559250831604, -0.225869819521904, -0.9314670562744141]",3.6,484.6090910375413
2024-11-27,36,18,"[0.5303558707237244, 0.12602244317531586, -0.9856383800506592, -0.4189508855342865, -0.8507170081138611]",3.6,350.56255644592835
2024-11-27,36,19,"[0.1560366153717041, -0.02019159123301506, -0.8739323019981384, -0.33222678303718567, -0.6258724331855774]",3.6,342.58974076326854
2024-11-27,36,20,"[0.0006365030421875417, -0.029036233201622963, -0.8296493291854858, -0.2942143678665161, -0.5897386074066162]",3.6,348.3823629589572
2024-11-27,36,21,"[0.014616357162594795, -0.05420428887009621, -0.853453516960144, -0.36907392740249634, -0.5980403423309326]",3.6,362.30126183749707
2024-11-27,36,22,"[0.08392868936061859, -0.01911899633705616, -0.8748937845230103, -0.42313075065612793, -0.5667803287506104]",3.6,360.1224453837208
2024-11-27,36,23,"[0.058044515550136566, 0.02948450855910778, -0.871210515499115, -0.3762740194797516, -0.5874835848808289]",3.6,330.485413158896
2024-11-27,36,24,"[0.035170868039131165, -0.013290539383888245, -0.8332171440124512, -0.4241277575492859, -0.5952050089836121]",3.6,301.84461676134623
2024-11-27,37,1,"[0.14067649841308594, -0.044093918055295944, -0.8284192681312561, -0.3025979697704315, -0.5165722370147705]",2.137862968444824,318.09751854508374
2024-11-27,37,2,"[0.09764999896287918, 0.029004303738474846, -0.8489499092102051, -0.3640980124473572, -0.5354713797569275]",2.2335599674284454,314.7865267441182
2024-11-27,37,3,"[0.09259960800409317, -0.05699782446026802, -0.8348144292831421, -0.321833074092865, -0.5428119897842407]",2.3243075832724567,305.86827563370076
2024-11-27,37,4,"[0.1327965259552002, -0.035698987543582916, -0.8321408629417419, -0.25632283091545105, -0.5570865273475647]",2.454448178708553,287.9407318400782
2024-11-27,37,5,"[0.0997515320777893, -0.09312640130519867, -0.7912098169326782, -0.18509157001972198, -0.5204684138298035]",2.5522046801447864,312.77373225847015
2024-11-27,37,6,"[0.04278548061847687, -0.06916936486959457, -0.8028754591941833, -0.22796201705932617, -0.5597323179244995]",2.594134451150894,361.7282239353358
2024-11-27,37,7,"[0.05109954625368118, -0.014549688436090946, -0.8770107626914978, -0.28944122791290283, -0.6307162642478943]",2.6442120064795014,648.906913309641
2024-11-27,37,8,"[0.4292360544204712, 0.15560954809188843, -0.9940704107284546, -0.22288623452186584, -0.8553299307823181]",3.0648633398115632,764.9647133097964
2024-11-27,37,9,"[0.588947057723999, 0.12743283808231354, -0.9981937408447266, -0.22151567041873932, -0.9292684197425842]",3.6,846.844865474153
2024-11-27,37,10,"[0.6954739689826965, 0.31853097677230835, -0.9992640018463135, -0.2679961621761322, -0.9732005596160889]",3.6,879.9364958263694
2024-11-27,37,11,"[0.6250064969062805, 0.04490891844034195, -0.9991998076438904, -0.31372496485710144, -0.9675582051277161]",3.6,948.1576223177912
2024-11-27,37,12,"[0.6397272944450378, 0.20338115096092224, -0.9994966983795166, -0.4205983877182007, -0.9837731122970581]",3.6,921.8145359254745
2024-11-27,37,13,"[0.6117849349975586, 0.39170727133750916, -0.9992366433143616, -0.22162993252277374, -0.9804530143737793]",3.6,948.1428821373422
2024-11-27,37,14,"[0.6525123119354248, 0.4212940037250519, -0.9995054006576538, -0.19979698956012726, -0.9819971919059753]",3.6,890.0383916398625
2024-11-27,37,15,"[0.6494989991188049, 0.40322577953338623, -0.9992870092391968, -0.37461936473846436, -0.9807674288749695]",3.6,891.2248361141875
2024-11-27,37,16,"[0.577646017074585, 0.3655826151371002, -0.9991927146911621, -0.49830910563468933, -0.9749913811683655]",3.6,801.5707948618509
2024-11-27,37,17,"[0.5594503283500671, 0.30562517046928406, -0.9980327486991882, -0.6513355374336243, -0.9688389897346497]",3.6,555.4636054200496
2024-11-27,37,18,"[0.36840128898620605, 0.002529243240132928, -0.9827945828437805, -0.6055121421813965, -0.8841850757598877]",3.6,503.55232609639336
2024-11-27,37,19,"[-0.30516380071640015, -0.09372528642416, -0.9082871079444885, -0.5184975862503052, -0.7480573654174805]",3.3009394752979277,476.0710194461095
2024-11-27,37,20,"[-0.1499902456998825, -0.029149910435080528, -0.9127866625785828, -0.3262419104576111, -0.7170760035514832]",3.153949034512043,455.6329485252867
2024-11-27,37,21,"[-0.02502748742699623, 0.01689392514526844, -0.9021230936050415, -0.40777072310447693, -0.6507879495620728]",3.1294220968335864,454.31377485180064
2024-11-27,37,22,"[-0.12452124059200287, -0.02245301380753517, -0.9001601934432983, -0.4693889319896698, -0.6596722602844238]",3.007391281053424,414.4259579661735
2024-11-27,37,23,"[0.06266215443611145, 0.0401933491230011, -0.8961748480796814, -0.39081239700317383, -0.6529712080955505]",3.068800192400813,431.4128853637952
2024-11-27,37,24,"[-0.026603857055306435, -0.19260664284229279, -0.8718686103820801, -0.2249702513217926, -0.7259642481803894]",3.0427284124866127,449.3890006788674
2024-11-27,38,1,"[-0.04819023609161377, -0.1253422498703003, -0.876151978969574, -0.32454797625541687, -0.7349244952201843]",1.9527735686302186,433.52938674627285
2024-11-27,38,2,"[-0.10850726068019867, -0.21861816942691803, -0.8639107942581177, -0.24417679011821747, -0.7187008857727051]",1.846436453163624,447.0276442059432
2024-11-27,38,3,"[-0.08793918043375015, -0.11148924380540848, -0.8710461258888245, -0.20579849183559418, -0.7265394926071167]",1.7602560563385488,448.05257945225713
2024-11-27,38,4,"[-0.1436711996793747, -0.1406072974205017, -0.8652961254119873, -0.31039175391197205, -0.7185633778572083]",1.6194582806527615,441.8507751475838
2024-11-27,38,5,"[-0.15984097123146057, -0.30712562799453735, -0.8669151663780212, -0.2647007405757904, -0.7087466716766357]",1.4628141288459302,457.46093731246225
2024-11-27,38,6,"[-0.2112407684326172, -0.2565193772315979, -0.8694173097610474, -0.26191970705986023, -0.7334626317024231]",1.2557981757819654,474.1277154051576
2024-11-27,38,7,"[-0.12514656782150269, -0.25703132152557373, -0.8662958741188049, -0.2600386142730713, -0.7949562668800354]",1.1331545393168927,724.6297268894427
2024-11-27,38,8,"[0.14370086789131165, 0.04694627970457077, -0.9940211772918701, -0.3226143419742584, -0.9042786955833435]",1.273981389850378,868.998141223012
2024-11-27,38,9,"[0.6588144302368164, 0.18368704617023468, -0.9988739490509033, -0.3139697015285492, -0.9488725662231445]",1.919619531482458,971.0054661662305
2024-11-27,38,10,"[0.6064468026161194, 0.07665888965129852, -0.9995431900024414, -0.46668779850006104, -0.9742045998573303]",2.513937398046255,992.4253344781722
2024-11-27,38,11,"[0.42573192715644836, 0.25394415855407715, -0.9992734789848328, -0.6369999647140503, -0.9684048891067505]",2.9311546866595743,930.867849163686
2024-11-27,38,12,"[0.6746988892555237, 0.26351016759872437, -0.9994506239891052, -0.270122766494751, -0.9794999361038208]",3.5923595981299874,907.0721256058729
2024-11-27,38,13,"[0.6592655181884766, 0.44571614265441895, -0.9993043541908264, -0.39697974920272827, -0.9776442646980286]",3.6,915.6290039543633
2024-11-27,38,14,"[0.5014247894287109, 0.35190656781196594, -0.9986786842346191, -0.45553380250930786, -0.9808205366134644]",3.6,857.7123787720676
2024-11-27,38,15,"[0.5968015789985657, 0.3008202016353607, -0.998776376247406, -0.26274585723876953, -0.972001314163208]",3.6,873.8610781322285
2024-11-27,38,16,"[0.6619471907615662, 0.49368903040885925, -0.9992778301239014, -0.2842676043510437, -0.9738194346427917]",3.6,833.4015373289287
2024-11-27,38,17,"[0.48138874769210815, 0.21525418758392334, -0.9985634684562683, -0.47775179147720337, -0.9498863220214844]",3.6,720.4342923858353
2024-11-27,38,18,"[-0.01924537867307663, 0.15887145698070526, -0.9911013245582581, -0.6478343605995178, -0.9221694469451904]",3.581139528900385,637.6522616518009
2024-11-27,38,19,"[-0.6080060601234436, -0.02883501909673214, -0.9659144878387451, -0.612011730670929, -0.8345797061920166]",2.9852935899794106,547.8851933036624
2024-11-27,38,20,"[-0.33205220103263855, -0.07120219618082047, -0.9419770836830139, -0.608219563961029, -0.7333813905715942]",2.659882432967425,604.4956114122168
2024-11-27,38,21,"[-0.5185821652412415, -0.003490046365186572, -0.9546886086463928, -0.6521154046058655, -0.7380470633506775]",2.1516719110310083,464.0810504167539
2024-11-27,38,22,"[0.14763623476028442, 0.08373048901557922, -0.9468846917152405, -0.4255155920982361, -0.6686907410621643]",2.296355421096087,456.5881348968936
2024-11-27,38,23,"[0.03378025069832802, 0.06553151458501816, -0.9349316358566284, -0.45562034845352173, -0.6896176338195801]",2.3294600667804484,391.7952397421541
2024-11-27,38,24,"[-0.08207777887582779, -0.07942114770412445, -0.8522493243217468, -0.3727497458457947, -0.6314169764518738]",2.2490238434821372,416.761932456067
2024-11-27,39,1,"[-0.013995732180774212, -0.07829661667346954, -0.8779563307762146, -0.40874743461608887, -0.6480511426925659]",1.9862841824628412,419.2005273282458
2024-11-27,39,2,"[0.08683159202337265, -0.05698356032371521, -0.9029457569122314, -0.4541071951389313, -0.641853392124176]",2.0713791426457466,382.05189821547907
2024-11-27,39,3,"[0.22498881816864014, -0.047647494822740555, -0.8949809074401855, -0.30774959921836853, -0.6651149392127991]",2.291868184451014,410.5488566619741
2024-11-27,39,4,"[0.04304901510477066, -0.0671314224600792, -0.8885337114334106, -0.3797905147075653, -0.6538290977478027]",2.3340562192536893,446.507606361335
2024-11-27,39,5,"[-0.21190015971660614, -0.22011160850524902, -0.8510828614234924, -0.3833388388156891, -0.6935209631919861]",2.1263940627314155,478.62633793206584
2024-11-27,39,6,"[-0.29370734095573425, -0.19346459209918976, -0.8451868295669556, -0.3116801679134369, -0.7520061731338501]",1.8385608685947958,517.7729246036763
2024-11-27,39,7,"[-0.2487926185131073, -0.2675202190876007, -0.9120163321495056, -0.2529491186141968, -0.7908390760421753]",1.5947441024519506,715.9860502856915
