Episode, Step, Bus_Powers, Reward
1, 1, [1.025813846879831, 0.9633831942242597, 1.0599819625871059, 0.9640359182585969, 1.0103632713110724, 0.9503979768775407, 1.004520752265478, 0.9693158486351046, 0.9958958000014513, 1.0272751536694118, 0.9720051905162733, 0.9596846871281675, 1.005094103709888, 0.991287550469995], -0.6384679976990171
1, 2, [1.013213288069895, 0.9534425969955538, 1.0713742132441875, 0.9546257865359082, 1.0087869730453545, 0.936366403678805, 1.0164843031981834, 0.9725710117216828, 0.9851404324243753, 1.026514583268086, 0.9609395416475933, 0.9600576957600357, 1.026002913908195, 0.9968115226832632], -0.8234009111279941
1, 3, [1.0006393557723672, 0.9435884963509653, 1.0826477007152315, 0.9451828787778511, 1.00726003988195, 0.9223862366922203, 1.0284601839104541, 0.9758554034359428, 0.974399583234915, 1.0256714307478392, 0.949722673932473, 0.9604676884919106, 1.0466161446730609, 1.0022935327609483], -1.0284675318375334
1, 4, [0.9880918450962812, 0.9338213141796206, 1.0938031011404272, 0.9357078944076791, 1.0057805248910168, 0.9084574042059484, 1.0404470896193632, 0.9791677744086507, 0.9636741977254837, 1.0247465748115205, 0.938354925441007, 0.9609134537895376, 1.0669374300251717, 1.0077349590604607], -1.2397968343118966
1, 5, [0.9755523624207885, 0.9241303356152986, 1.1048310938434478, 0.9262244983320131, 1.0043417861127832, 0.8945616448469463, 1.0524403497421988, 0.9825258155777725, 0.9529893303359835, 1.023744470906327, 0.9268031289823454, 0.9614031996607015, 1.086973251969647, 1.0131262662356202], -1.4483984905821465
2, 1, [1.0364535502307306, 1.040776149026781, 0.9752592407818388, 1.0201617317564542, 0.9644868971486755, 1.0141380899243666, 0.9694130778080634, 0.9729586722135235, 1.0439440365191006, 0.943797281630227, 1.0219719687852777, 1.037623784112902, 0.9822240136421213, 0.9682378917140515], -0.8138850375879205
2, 2, [1.0246324609182964, 1.0338307094124255, 0.9805274583119403, 1.0010157307900245, 0.9633490392412238, 1.0030469218858196, 0.9854671772337369, 0.9830357864305068, 1.0394418695251846, 0.9353687834589571, 1.0034380181137241, 1.0403891991164251, 0.9815576942494998, 0.9647898438060285], -0.7307402307282462
2, 3, [1.0128605184294472, 1.0269045519006548, 0.9856816763709735, 0.9819704989261682, 0.962088987970277, 0.9919610381715609, 1.0014833383030108, 0.9931149551450897, 1.0349726848545873, 0.9269548437221736, 0.9848092718425907, 1.043110310406582, 0.9809498982943522, 0.9614214989496024], -0.6766850141911199
2, 4, [1.0011378028579245, 1.0199973337647614, 0.9907222674879681, 0.9630248999513442, 0.9607067351867624, 0.9808811503120376, 1.0174612629926614, 1.0031953215405036, 1.0305378278027677, 0.9185553879140705, 0.9660863949361957, 1.045786006217049, 0.9803997917191053, 0.9581322389794142], -0.6642206445574679
2, 5, [0.9894643998854051, 1.0131086973768768, 0.9956495958100509, 0.944177803239947, 0.9592022665715956, 0.9698079614557935, 1.0334006551421098, 1.0132760353192378, 1.0261386315579915, 0.9101703461854548, 0.9472700560841478, 1.0484151775754704, 0.9799065419213774, 0.9549214552761616], -0.7153721701769388
2, 6, [0.9778404119573723, 1.0062382865061161, 1.0004640334005903, 0.9254280837543065, 0.9575755682713532, 0.9587421682321144, 1.049301227904003, 1.0233562489777495, 1.021776419529637, 0.9017996505497784, 0.9283609239760555, 1.050996718536289, 0.9794693185688855, 0.9517885415488483], -0.7982598338414575
2, 7, [0.9662540420107733, 0.9993966595565078, 1.00515777531075, 0.9067778816736991, 0.955835383658781, 0.9476844560944153, 1.0651591945207528, 1.0334425395160605, 1.0174414770919287, 0.893448438182363, 0.9093640836331762, 1.053543385424809, 0.979104179903811, 0.9487212439206989], -0.892411623108898
3, 1, [0.9484919031081988, 1.033408990666679, 1.0348828147438258, 0.9218814911760296, 1.006609130561053, 0.9584439531269273, 1.051284911178521, 1.0181536493817671, 0.9613695445465295, 0.9755044465184913, 0.9408761796835332, 1.039915028349308, 1.0121221745538165, 1.0058619173472723], -0.8736913750767973
3, 2, [0.9367285297183586, 1.0296605339520042, 1.034015245448602, 0.8937297909028734, 1.0037076819256685, 0.9507195478605828, 1.0709905438800371, 1.0353654814878805, 0.9640496802045403, 0.962957543064724, 0.9169658323112397, 1.0464022647075333, 0.9961638001876523, 0.994455167860349], -1.0088972301658814
4, 1, [0.9434389936637344, 1.0178348676486344, 1.0295496204064314, 0.9465334585708285, 1.0365260264709997, 1.0152951709781757, 1.0258171196877333, 1.0187760710680154, 1.0390614314393947, 0.9599303506740313, 0.9443454853221512, 0.993424738939497, 0.9340359953007977, 1.0166817696986543], -0.8824164945737606
4, 2, [0.9319546528991522, 1.0151705998646499, 1.024305732747269, 0.9112218080860282, 1.0295770934656667, 1.011288919751065, 1.0486166972517343, 1.0412774167918828, 1.0474815132485578, 0.9454601133667808, 0.9170254337563849, 1.0019417043734522, 0.9069559828154128, 0.9984355231968509], -1.0987416914100108
4, 3, [0.9206855426442089, 1.0123866724966497, 1.0189444285945122, 0.8761656603616381, 1.022408445166837, 1.0071369984974137, 1.0714246269165846, 1.0636678140574363, 1.0557833021895835, 0.9312225912191849, 0.8898138123526907, 1.0102539995644422, 0.8804075618050378, 0.9804837553052055], -1.34249646017988
5, 1, [0.9709102399607683, 0.9476218400204404, 0.9720822174252415, 0.9815835083756261, 0.9654254162098997, 0.9793228398280924, 1.0486035666081148, 0.9803818858103801, 0.9703722988203477, 0.9705571258828833, 0.9692250677965113, 1.0161563282091515, 0.9355203502278218, 1.007019163687015], -0.5498330999004553
5, 2, [0.9594250163023854, 0.9437594921009465, 0.9631846288369441, 0.9415702546868139, 0.9530445265929931, 0.9783504236344023, 1.0735205861392456, 1.0062266385989238, 0.9840065251052689, 0.9547780814037516, 0.9380226639680096, 1.0248705887426035, 0.8998647623162159, 0.9828803703377489], -0.6557682190629083
6, 1, [0.9676027754110368, 0.9872327388833722, 0.9797605331906906, 0.9391022539313293, 0.9570548829900506, 1.037174880167276, 1.0582874243666205, 0.9895612114838024, 0.9688882679775883, 1.010228598230742, 0.9842398166014987, 1.021331857900413, 0.920436996973671, 0.9311650317415938], -0.7422694156748064
6, 2, [0.9560331180480393, 0.9805171268630286, 0.9671506872320405, 0.8956042780156589, 0.9390688722299817, 1.0380196776942279, 1.0858006992895874, 1.0177867768129965, 0.9866669626072575, 0.9944787488516793, 0.9493307619645435, 1.0299976272613725, 0.8792312219809666, 0.9026792064562783], -1.0368289292300092
7, 1, [0.9422167123310133, 1.0140190125817763, 0.968279223957166, 0.9581850857981753, 0.9979887351820353, 0.9965297657732718, 1.0006970454995945, 0.9792955599871355, 1.0444964942229558, 0.942356336363882, 0.9836346318237901, 1.0248123238870206, 0.9835726227243322, 1.0100615891424356], -0.6540073885403261
7, 2, [0.9316207732088729, 1.0059220484832632, 0.9537272016267031, 0.9137324818917822, 0.9774618100801591, 0.998655165658971, 1.028982254589112, 1.0081457708177046, 1.0640020173681546, 0.9266852619734707, 0.9467998442463994, 1.033186890099317, 0.9397902544219869, 0.9794518566486774], -0.9684760900135935
7, 3, [0.9212007199428841, 0.9976549885610448, 0.9391632416034787, 0.869597857589395, 0.9566947434524182, 1.0004226736460677, 1.0572692667191341, 1.036800644188829, 1.0832666539294291, 0.911285409205884, 0.9102889259569764, 1.0412165363394918, 0.8967683370788473, 0.9492606232670484], -1.2778680064085033
8, 1, [1.00587241762762, 0.9911406495623574, 0.9419233223573004, 0.9457401490778797, 0.990349054044573, 0.983043040915596, 1.03721337759998, 0.9889336613504184, 0.9824655317475719, 1.0123105111916393, 0.9380646727395545, 0.9833563543247963, 0.9162687182833066, 0.9324431222287961], -0.61929013971035
8, 2, [0.9991303825888507, 0.9806821438499078, 0.9260679019764696, 0.9019398286015862, 0.9664495752067253, 0.9830939715893473, 1.0665470677813544, 1.0176177689371597, 1.0019858945866746, 0.997901424524638, 0.9002408950937282, 0.9889399446870173, 0.8730318814922681, 0.9019646391628333], -0.9292979381344677
9, 1, [0.9538173852195425, 0.9519254986212934, 0.9993359656732048, 0.9083754722076467, 1.012966443776524, 1.0071380481357772, 1.0052965483287586, 1.0562194718923428, 1.0111287750953335, 0.9408587545948235, 0.9658618935203742, 0.997916317121714, 0.9633489051932793, 0.9970425548220956], -0.7142489789431197
9, 2, [0.9518035947983546, 0.937726582588383, 0.9801683189074959, 0.8655152995186857, 0.9849663777196764, 1.0044063220965762, 1.0362455746749653, 1.0848967100437739, 1.030964982947101, 0.9282486851187555, 0.9260241159057807, 1.0006212327122983, 0.9199889885360699, 0.9661146788115584], -0.9294779442966995
10, 1, [1.0240057246565666, 0.9637402676520426, 0.9867772926741563, 0.9754434722935474, 0.9860798477831894, 1.042171147114572, 1.0040348967643178, 1.065685654266683, 1.0400728718681385, 0.9426874724202053, 1.006653452300973, 0.9683457470019496, 0.9872047773954329, 0.93557938713444], -0.7826177806801173
10, 2, [1.0252609761237945, 0.9464974802461941, 0.9657267016523801, 0.9335873361205376, 0.955350764438849, 1.0374438380105169, 1.0365582233400739, 1.0937982781072535, 1.0596924298746635, 0.9311624589361446, 0.965612752371974, 0.9689782816786467, 0.9437581546065268, 0.9044089500219894], -0.959131131245121
10, 3, [1.0265939225947331, 0.9292220760611374, 0.9448206332677327, 0.8920647177373684, 0.9245500996414238, 1.0324656422463925, 1.0689977308841145, 1.121659608765451, 1.079042129714613, 0.9198470656745331, 0.9249700363814306, 0.9693137595823649, 0.9010951131042895, 0.8736886173845602], -1.199231111965099
11, 1, [1.0527615920011808, 0.9410256620961466, 1.005783076528349, 0.9781258761491316, 0.9538064885340518, 1.0158522730127886, 1.0132499060939666, 1.0162145464063232, 1.0657391449399505, 0.9975231591988618, 0.912549322490387, 0.9475580260067834, 1.0001624878850608, 1.0112390658077002], -0.9006822007599822
11, 2, [1.0578901213896383, 0.9205467224586048, 0.9829662545955564, 0.9388127758707541, 0.9204560804568118, 1.0070029176206305, 1.0466527252804156, 1.0431726878822392, 1.0841205896772657, 0.988312638774913, 0.8706259634539414, 0.9442316714584483, 0.9583207425084739, 0.9813560778465271], -1.0814840631975673
12, 1, [1.0279844888920824, 0.9833531538259781, 0.9400175549531231, 0.9173867695153958, 0.9727947244160988, 1.0170054403582836, 1.0213447690756312, 0.9865876417547255, 1.057169756900122, 1.025551468352613, 0.9668749803451417, 0.9660032817408835, 0.9280805701567328, 0.9448169473541727], -0.8191250106426438
12, 2, [1.0382891335959474, 0.9585926225644148, 0.9150613230163107, 0.8819206684948212, 0.9368852765971043, 1.0029006614798928, 1.056172798648595, 1.0113921090900688, 1.0725367954481146, 1.0201858177174004, 0.9245834471432088, 0.9574086291030441, 0.889809444750706, 0.9177750259620895], -1.1093644772657258
13, 1, [1.052552108307532, 0.9464326930373145, 0.9840616059592389, 1.0038295834305249, 0.9714975675235136, 1.0194951203653646, 1.0293741854307803, 1.0095665914077512, 1.054093187400552, 1.0198614323790745, 0.9095475677565136, 1.0220087410964804, 0.9309076526612527, 0.9853655405172905], -0.9732452792856775
13, 2, [1.0701505957443034, 0.9181915373682213, 0.9548162759384535, 0.9705065711381398, 0.9337956403980596, 1.0018809438685012, 1.066938049572483, 1.0328818534571877, 1.0665897100283228, 1.020488573766742, 0.8685290854588547, 1.0064331486903864, 0.8955769286901243, 0.9622274122962555], -1.2171321975518623
