Date,Episode,Hour,Action,Battery_Energy,System_Loss
2024-12-02,7,9,"[0.636539876461029, 0.8469511270523071, 0.676434338092804, 0.18615767359733582, 0.014725946821272373]",3.6,2.23937589992238
2024-12-02,7,10,"[0.715219259262085, 0.814113199710846, 0.526860773563385, 0.33672893047332764, 0.2861875593662262]",3.6,2.0750757863831604
2024-12-02,7,11,"[0.6281272768974304, 0.7972613573074341, 0.6231243014335632, 0.26478269696235657, 0.13217231631278992]",3.6,2.0534415569498923
2024-12-02,7,12,"[0.6084819436073303, 0.8158984184265137, 0.6210513710975647, 0.2512335777282715, 0.0729997307062149]",3.6,2.8945380974222177
2024-12-02,7,13,"[0.7222263216972351, 0.893746554851532, 0.5594528913497925, 0.22245390713214874, 0.1810709834098816]",3.6,2.251846996618464
2024-12-02,7,14,"[0.5871244668960571, 0.8398810029029846, 0.6424077153205872, 0.04280014708638191, -0.02216743305325508]",3.6,2.365313850060746
2024-12-02,7,15,"[0.65386962890625, 0.8097034692764282, 0.5032623410224915, 0.10219919681549072, 0.1092606857419014]",3.6,2.1274636064874013
2024-12-02,7,16,"[0.6172309517860413, 0.8458859324455261, 0.6202888488769531, 0.010772422887384892, 0.014670586213469505]",3.6,1.9579419016905337
2024-12-02,7,17,"[0.4765959084033966, 0.7552969455718994, 0.620945394039154, 0.17005814611911774, -0.009395844303071499]",3.6,2.0819489351009124
2024-12-02,7,18,"[0.5765095949172974, 0.7608330249786377, 0.6751453876495361, 0.14289933443069458, -0.035941414535045624]",3.6,2.476218448736888
2024-12-02,7,19,"[0.5198072791099548, 0.850549578666687, 0.7865210771560669, 0.15410982072353363, -0.14355041086673737]",3.6,2.278382955643118
2024-12-02,7,20,"[0.5680454969406128, 0.8315401077270508, 0.7568192481994629, 0.09765999019145966, -0.15432003140449524]",3.6,2.309546860539902
2024-12-02,7,21,"[0.5604732036590576, 0.795989990234375, 0.6874033212661743, 0.14855320751667023, -0.058535266667604446]",3.6,2.035126863121853
2024-12-02,7,22,"[0.5407884120941162, 0.8111953735351562, 0.714056134223938, 0.16451263427734375, -0.11300604045391083]",3.6,2.0342742322291008
2024-12-02,7,23,"[0.5595120787620544, 0.8257222771644592, 0.686200737953186, 0.11529453843832016, -0.028790486976504326]",3.6,1.8476637147188535
2024-12-02,7,24,"[0.5561873316764832, 0.825019896030426, 0.6854658126831055, 0.14534638822078705, -0.057980507612228394]",3.6,1.8741145795466032
