Date,Episode,Total_Reward,Total_Loss
2024-12-03,102,-444.03347030485105,51.17509626398718
2024-12-03,103,-441.7021893466821,48.4312884193699
2024-12-03,104,-423.2509673676986,30.98511240412053
2024-12-03,105,-404.4549383729166,16.297716162760867
2024-12-03,106,-429.364859283958,37.76376906386034
2024-12-03,107,-441.0486936096855,49.363114548010394
2024-12-03,108,-447.12080266294004,53.94848549209888
2024-12-03,109,-446.10282147285943,53.32769945811493
2024-12-03,110,-440.21682978767075,47.01986354682637
2024-12-03,111,-419.18263325192186,26.696818738469613
2024-12-03,112,-405.33163237678065,17.717676953040097
2024-12-03,113,-433.47853443558853,43.533346461503285
2024-12-03,114,-444.5952866141593,53.0489951653825
2024-12-03,115,-442.06451810835154,49.346743436529174
2024-12-03,116,-450.9966039379367,56.75628599033151
2024-12-03,117,-450.5341059911337,56.46919008979895
2024-12-03,118,-419.76787678424154,28.194281672059784
2024-12-03,119,-408.8183128050239,20.37252994088548
2024-12-03,120,-435.73759424836277,44.77485942383315
2024-12-03,121,-441.81672547310353,49.00470634775754
2024-12-03,122,-446.2637217216394,53.74860426275774
2024-12-03,123,-443.4247012964801,50.74775865110551
2024-12-03,124,-440.8720007230321,48.05665861545479
2024-12-03,125,-416.80064504558356,26.179306004474288
2024-12-03,126,-405.9320484778922,17.197425635800556
2024-12-03,127,-435.36374113403264,42.596174544203436
2024-12-03,128,-445.1555932872899,50.592712204876904
2024-12-03,129,-448.90030672398234,55.56715576431376
2024-12-03,130,-447.1973098225821,53.211310375840824
2024-12-03,131,-448.723926743891,54.296237323872205
2024-12-03,132,-425.287587445887,31.341095531036814
2024-12-03,133,-423.95193327980803,31.199414759956152
2024-12-03,134,-449.73340377150976,55.2785074092901
2024-12-03,135,-474.241153783886,78.89702632935077
2024-12-03,136,-456.1654156549496,61.34213198583933
2024-12-03,137,-447.08784506763453,53.43051386184351
2024-12-03,138,-449.4175859555827,55.9295349588294
2024-12-03,139,-415.81882123613804,24.302833208892984
2024-12-03,140,-406.4488389643886,18.485915940942835
2024-12-03,141,-434.94249140998227,43.7416738342053
2024-12-03,142,-446.8132608878515,53.20005451212862
2024-12-03,143,-446.48313541765054,53.31613206613309
2024-12-03,144,-448.5014683954599,55.14516264352133
2024-12-03,145,-452.41965543876285,57.795152705467295
2024-12-03,146,-416.1216842546061,25.047177064569922
2024-12-03,147,-411.37718613525334,21.889578340623423
2024-12-03,148,-405.88592170599605,17.048176157957727
2024-12-03,149,-435.48950395543926,42.21087310621011
2024-12-03,150,-449.0311577046106,54.7377432454427
2024-12-03,151,-462.7606808361516,67.28827695935789
2024-12-03,152,-473.3764136505389,76.17415423884258
2024-12-03,153,-441.7455146583567,44.16215493248568
2024-12-03,154,-425.2047922110073,30.739199371984885
2024-12-03,155,-469.3981205423745,73.65458070994833
2024-12-03,156,-470.97588260421816,74.1785129856959
2024-12-03,157,-468.9595250278771,72.79435552058219
2024-12-03,158,-484.0677767348,87.54174992209506
2024-12-03,159,-477.82247833764467,81.22039019737261
2024-12-03,160,-444.88635748849947,47.578284705652344
2024-12-03,161,-430.79060167075795,35.38197626523522
2024-12-03,162,-472.9964923920265,77.29409145729663
2024-12-03,163,-519.3187723810416,121.38749103721746
2024-12-03,164,-482.38575169569384,85.87150665733844
2024-12-03,165,-483.0306000975441,85.47061723917972
2024-12-03,166,-488.6091007206397,90.95387676477355
2024-12-03,167,-435.1034712688379,38.33296585172328
2024-12-03,168,-417.8657388580025,24.81130505000769
2024-12-03,169,-449.8768972781652,54.659274221729795
2024-12-03,170,-459.6399610330754,63.484684179046184
2024-12-03,171,-469.51400385007986,72.89974256054523
2024-12-03,172,-473.4618927249894,76.90896808224471
2024-12-03,173,-453.10292990532497,57.296134622958405
2024-12-03,174,-423.2439359808811,29.119095850009032
2024-12-03,175,-412.5438418638639,22.199890801089737
2024-12-03,176,-448.01905419972667,53.655444426324465
2024-12-03,177,-459.6673578686105,64.29410226347356
2024-12-03,178,-489.65420664452074,93.39196142458162
2024-12-03,179,-495.9190372725137,99.26162208208716
2024-12-03,180,-490.6272767324662,93.90024150388136
2024-12-03,181,-432.027303075055,38.28952393006146
2024-12-03,182,-418.9530089967993,26.17486924837509
2024-12-03,183,-453.8245696599125,60.085613175167445
2024-12-03,184,-428.3330143696727,33.866976449011084
2024-12-03,185,-498.02133454561334,100.65542625883191
2024-12-03,186,-524.7592687025689,126.49228458885649
2024-12-03,187,-510.6889935904935,112.027219933685
2024-12-03,188,-439.2044442727025,43.31895008007749
2024-12-03,189,-428.93096563472096,34.590960602853926
2024-12-03,190,-473.31977881367095,76.57053582046738
2024-12-03,191,-500.24639036234,102.84179242784468
2024-12-03,192,-520.1378740306592,121.7265674079111
2024-12-03,193,-483.00346638381575,84.79053487829526
2024-12-03,194,-477.0343398804887,78.9603240597774
2024-12-03,195,-452.5099449223621,54.895905980823706
2024-12-03,196,-433.7883018139821,37.59875502975356
2024-12-03,197,-512.8955566487025,115.44199231996996
2024-12-03,198,-541.1707485759927,141.6283645413027
2024-12-03,199,-529.4900753623504,130.87188781600952
2024-12-03,200,-539.8749949725545,140.51521946324553
2024-12-03,201,-496.4971849210182,97.74916079187216
2024-12-03,202,-444.24995993303787,48.8439613299877
2024-12-03,203,-435.44681585614785,40.024501677900616
2024-12-03,204,-539.2290502219647,139.64084569985286
2024-12-03,205,-495.34846238732,96.3133799566367
2024-12-03,206,-491.34559490427165,92.91082233200825
2024-12-03,207,-497.78839096697,100.32274875436747
2024-12-03,208,-491.59598197075195,94.18682241392406
2024-12-03,209,-441.81308162919936,46.05760795340704
2024-12-03,210,-429.1624013138937,34.02405689090111
2024-12-03,211,-487.44071853188973,90.94374113745953
2024-12-03,212,-504.7315407352281,107.27393513201005
2024-12-03,213,-493.42699491317893,95.3853581705152
2024-12-03,214,-460.71068210110326,64.65433886641723
2024-12-03,215,-456.981036757424,61.50312055258934
2024-12-03,216,-425.82223893804274,30.911274519823703
2024-12-03,217,-412.20017629594724,21.571109929167093
2024-12-03,218,-453.9025718405955,58.55907764727283
2024-12-03,219,-466.9027643893366,71.2447551839528
2024-12-03,220,-469.05184991591284,73.46832203421779
2024-12-03,221,-475.10527947731987,78.36280215201931
2024-12-03,222,-463.3125352633244,67.25701856072381
2024-12-03,223,-426.127939325174,31.934550712773923
2024-12-03,224,-412.69005339145593,22.011452632108707
2024-12-03,225,-455.5221452257563,60.04982335238588
2024-12-03,226,-456.1827292909846,61.10171184714103
2024-12-03,227,-480.3506153622899,83.69375870502579
2024-12-03,228,-475.03480395773624,78.28712958275806
2024-12-03,229,-473.7880070607839,77.34208994123485
2024-12-03,230,-440.7907716965023,44.12081813020177
2024-12-03,231,-428.46596509915264,33.671708210945305
2024-12-03,232,-464.5651120092665,69.02822566901632
2024-12-03,233,-466.6592439223481,70.32068908853991
2024-12-03,234,-469.6768243479081,72.93906586822989
2024-12-03,235,-462.9933920678639,66.59578818482466
2024-12-03,236,-456.0172680022123,60.60996793637973
2024-12-03,237,-417.1548870382056,25.038761816828224
2024-12-03,238,-415.4718329822451,23.482295882129666
2024-12-03,239,-449.00258153047645,54.02956784559833
2024-12-03,240,-457.114408625883,60.76029881929325
2024-12-03,241,-473.52052039395676,76.68082513433158
2024-12-03,242,-460.9054256416878,64.00448064626941
2024-12-03,243,-452.2575668378598,56.67754876528012
2024-12-03,244,-417.5766755761718,25.58233137925562
2024-12-03,245,-417.0884037009439,26.278657160342142
2024-12-03,246,-415.14664466497436,24.693216185088065
2024-12-03,247,-438.63156332197985,45.01945542143193
2024-12-03,248,-452.4649649745799,57.43449858931397
2024-12-03,249,-462.09261954847267,65.79286780740343
2024-12-03,250,-466.8490594077656,69.64441872939402
2024-12-03,251,-430.8944931146482,34.74454256354004
2024-12-03,252,-417.22320897327216,25.076717500796278
2024-12-03,253,-455.9238053742915,60.19265365283876
2024-12-03,254,-498.0414223606469,101.23327055402942
2024-12-03,255,-498.0544515082545,100.87704793243266
2024-12-03,256,-509.34763351553966,111.36553565977408
2024-12-03,257,-495.86577131287333,98.6617746148633
2024-12-03,258,-442.39674841593177,46.434494656668626
2024-12-03,259,-414.9557786847659,22.845395403240307
2024-12-03,260,-450.1347111288094,56.176386423666706
2024-12-03,261,-479.6786053003092,83.34541599326216
2024-12-03,262,-478.7085633225146,81.30248690761265
2024-12-03,263,-495.17286120580894,98.44320015516084
2024-12-03,264,-527.5521715430117,128.3075251275301
2024-12-03,265,-456.8345594705845,59.77831908328519
2024-12-03,266,-429.8336921565439,34.74351566609266
2024-12-03,267,-455.190646974768,59.079027783615565
2024-12-03,268,-455.1664666749093,59.58100699719925
2024-12-03,269,-459.9246735801225,63.43082570216258
2024-12-03,270,-463.6996874660275,67.78976057657208
2024-12-03,271,-455.662485734851,59.87594383387989
2024-12-03,272,-420.2563110566746,27.075748286181355
2024-12-03,273,-410.19000667983215,19.748032937906896
2024-12-03,274,-448.746919296942,54.458790042161894
2024-12-03,275,-459.57132525933076,63.34517147219575
2024-12-03,276,-454.6132510506784,59.2238864890957
2024-12-03,277,-453.0169814802813,58.009639831971164
2024-12-03,278,-458.2091732115432,63.26128417920879
2024-12-03,279,-422.7544121339377,29.853948270905658
2024-12-03,280,-410.55825993864875,20.64417135102755
2024-12-03,281,-435.1985350043802,42.04691792016856
2024-12-03,282,-451.53411109236094,57.052210981596225
2024-12-03,283,-452.1542743343599,58.587332348706745
2024-12-03,284,-452.96659771632363,59.537221048191554
2024-12-03,285,-441.24856069732726,48.478286766179735
2024-12-03,286,-420.8705122825997,29.02653108846771
2024-12-03,287,-411.86941464515144,22.856042429342395
2024-12-03,288,-441.21527124460584,48.58046064448457
2024-12-03,289,-447.9878033562927,54.00550576088679
2024-12-03,290,-448.6560409388253,54.354476699716976
2024-12-03,291,-447.6451297273616,53.375451520164525
2024-12-03,292,-447.4035307210055,53.167611780456156
2024-12-03,293,-427.0428008340084,33.08236208108176
2024-12-03,294,-412.0871020045624,22.84535482527044
2024-12-03,295,-442.54226766269034,49.395442139224315
2024-12-03,296,-453.0397187860428,59.479863395505845
2024-12-03,297,-453.6813128095248,61.37404963557689
2024-12-03,298,-448.1916179807019,55.561272902561484
2024-12-03,299,-453.037065696984,58.541636362575424
2024-12-03,300,-426.54220938197705,33.34373623437094
2024-12-03,301,-409.8200915824289,21.946529613007563
2024-12-03,302,-447.4165332305029,54.79470999993108
2024-12-03,303,-453.57573931265347,59.46819302685702
2024-12-03,304,-459.025158397271,63.91131462265423
2024-12-03,305,-456.0583561858849,61.10974865213906
2024-12-03,306,-455.91212513405594,60.941132359410844
2024-12-03,307,-427.37829057763594,33.588240499199586
2024-12-03,308,-416.8634816939918,26.301088492274445
2024-12-03,309,-445.34597732618613,51.54767930620239
2024-12-03,310,-452.6922604985605,57.76552721317242
2024-12-03,311,-455.05084308126993,60.19952835656418
2024-12-03,312,-459.1404621024963,63.96551390650203
2024-12-03,313,-456.0120701894017,60.504024262575605
2024-12-03,314,-429.9892658791137,36.740012145614024
2024-12-03,315,-417.14801653706036,27.088122666389218
2024-12-03,316,-443.88630629635617,51.109774305602414
2024-12-03,317,-450.89187197650176,56.748453989251594
2024-12-03,318,-453.902948894723,59.90875257050694
2024-12-03,319,-458.37883783562313,63.50053491254124
2024-12-03,320,-451.79746922663156,57.52489038226274
2024-12-03,321,-429.62820683995176,36.512386243616874
2024-12-03,322,-416.4438700849057,25.892089258317085
2024-12-03,323,-437.4429385644932,44.32526955955141
2024-12-03,324,-453.8180527088721,59.14982229369903
2024-12-03,325,-449.98335547984937,54.71791009331454
2024-12-03,326,-411.2842758343608,21.575915038863634
2024-12-03,327,-422.249926326995,29.906709137473683
2024-12-03,328,-423.2512563425168,30.28344524620526
2024-12-03,329,-413.8964059978984,23.640933556971145
2024-12-03,330,-447.5555440276757,56.339178119883364
2024-12-03,331,-452.1024985413609,59.36836313271723
2024-12-03,332,-460.4002766805558,65.07356404686472
2024-12-03,333,-452.95340886755366,58.29287207421969
2024-12-03,334,-450.61762633789067,56.541000191195955
2024-12-03,335,-427.7143503467648,35.00132957857336
2024-12-03,336,-412.9826793277947,23.261715036918837
2024-12-03,337,-446.4703383111576,52.778985302748595
2024-12-03,338,-469.89640780511473,74.34753646090918
2024-12-03,339,-473.5236198305472,77.51837984110884
2024-12-03,340,-473.11438252878804,76.8820093574024
2024-12-03,341,-464.94332462482174,69.20732445574838
2024-12-03,342,-431.97723285327635,37.787604227753135
2024-12-03,343,-419.1691056806045,27.796893663325562
2024-12-03,344,-458.40895758375217,64.75773488930787
2024-12-03,345,-464.66986892162765,69.05609716185562
2024-12-03,346,-483.79534661889386,87.02295310908917
2024-12-03,347,-474.1186644272491,78.15152749356764
2024-12-03,348,-475.5826290623919,79.40734874399372
2024-12-03,349,-433.3168074007132,41.18735658295822
2024-12-03,350,-425.37474969626265,34.459029170517695
2024-12-03,351,-458.721820676298,64.75400345881859
2024-12-03,352,-471.90230908431994,76.54521962199651
2024-12-03,353,-475.89527046810633,79.05849228334925
2024-12-03,354,-479.6252226344792,82.67184080350523
2024-12-03,355,-468.5048984257676,71.3170379145194
2024-12-03,356,-443.45683385655155,47.53076025242387
2024-12-03,357,-430.65875827951163,36.96734221147967
2024-12-03,358,-437.46512981333257,42.54644662217215
2024-12-03,359,-468.76185282529184,70.98459431916439
2024-12-03,360,-499.8190347011895,102.24538859032914
2024-12-03,361,-502.91632626552644,104.20909032978626
2024-12-03,362,-500.19778753295674,102.06095151442636
2024-12-03,363,-468.90149902865403,71.1770115547322
2024-12-03,364,-463.51368097289446,66.49638263875381
2024-12-03,365,-399.3160086009212,16.590392136770852
2024-12-03,366,-400.6018546839637,16.884121864006655
2024-12-03,367,-400.61813140588686,16.000331985388694
2024-12-03,368,-401.8003871716979,16.16978703664838
2024-12-03,369,-401.3657832665323,17.96622511069751
2024-12-03,370,-399.27859754817365,16.37188516284866
2024-12-03,371,-400.23716843202175,16.348153417955654
2024-12-03,372,-400.30894879623133,16.954379464640397
2024-12-03,373,-400.5737122464033,16.294006574798725
2024-12-03,374,-401.93990180348345,17.41580050743364
2024-12-03,375,-399.27210358523257,15.029869800984528
2024-12-03,376,-400.224416435122,16.803622715250672
2024-12-03,377,-399.528873121561,15.984654067466318
2024-12-03,378,-399.29241983288887,17.222885928115815
2024-12-03,379,-397.9702338962389,16.118227571940107
2024-12-03,380,-398.83101854289464,15.011621263111655
2024-12-03,381,-400.6713654440326,17.047062611456933
2024-12-03,382,-397.4311355929937,15.284302639775072
2024-12-03,383,-398.1052125549162,15.22299553754808
2024-12-03,384,-396.56266993239956,13.49434001570672
2024-12-03,385,-395.26596263191686,12.624848678809043
2024-12-03,386,-399.02197661973287,15.100674551569735
2024-12-03,387,-399.5553892017006,15.07603242054215
2024-12-03,388,-402.6886243195494,18.365074805878283
2024-12-03,389,-400.24461605480013,15.53214035978364
2024-12-03,390,-398.6391548899187,14.857910218012114
2024-12-03,391,-398.69851772852695,16.854774141463942
2024-12-03,392,-395.8933459243359,14.00638700833076
2024-12-03,393,-396.68172210716006,14.37326468528055
2024-12-03,394,-397.5504948571321,14.695746668904711
2024-12-03,395,-396.2464938546804,14.472042877647247
2024-12-03,396,-394.2109770089459,12.708116102902194
2024-12-03,397,-397.90057127839594,16.433145366495868
2024-12-03,398,-397.56467540917845,14.774870020068446
2024-12-03,399,-399.1189926886491,17.542664606732878
2024-12-03,400,-398.31984171221603,15.958658780334053
2024-12-03,401,-395.10007603207083,12.358038755153647
2024-12-03,402,-399.19073515713393,15.000440719913053
2024-12-03,403,-398.2755469503628,14.456829593249495
2024-12-03,404,-398.13685331426893,15.836624700851223
2024-12-03,405,-398.33417857523,15.787032084285999
2024-12-03,406,-398.8052179552174,15.903575252185467
2024-12-03,407,-397.43271810878457,15.557613643566471
2024-12-03,408,-397.31522330671277,14.084569690054211
2024-12-03,409,-397.35771542499293,14.423785625794341
2024-12-03,410,-396.9297871731859,14.685069349495636
2024-12-03,411,-396.7855359462139,13.799757076020454
2024-12-03,412,-396.5811835756014,16.040509900656723
2024-12-03,413,-394.51284358411283,14.189349447685245
2024-12-03,414,-394.3603801004517,12.559144076536246
2024-12-03,415,-397.75543762451304,14.131298321681289
2024-12-03,416,-396.9747641524223,14.173050058591928
2024-12-03,417,-397.4206133527316,14.752004643814296
2024-12-03,418,-397.06413416205515,14.627619759375081
2024-12-03,419,-398.23788743167995,15.786637252416348
2024-12-03,420,-396.4914285461501,14.537641714576022
2024-12-03,421,-394.2819190591589,12.354524137817334
2024-12-03,422,-395.55713845489845,12.641640178419236
2024-12-03,423,-398.79072847019347,15.647676481613685
2024-12-03,424,-397.3337045363923,14.722867624698036
2024-12-03,425,-397.4836764241747,13.765689783625039
2024-12-03,426,-398.6720525390633,14.787840798570034
2024-12-03,427,-396.9465394980095,13.687262566694876
2024-12-03,428,-396.2152599798826,13.529348694614864
2024-12-03,429,-392.9318735552733,10.890355482768342
2024-12-03,430,-395.84173777580145,14.323943530056479
2024-12-03,431,-396.6910042817578,14.235168739184667
2024-12-03,432,-396.541960129439,13.373350975557614
2024-12-03,433,-397.61407391156627,15.229688730538541
2024-12-03,434,-397.04636009332347,15.272131921025737
2024-12-03,435,-395.6790688715204,14.109453828024979
2024-12-03,436,-397.84004175903556,14.064695248516465
2024-12-03,437,-396.4340715190172,13.191170410056143
2024-12-03,438,-400.5490299116383,16.56306894862911
2024-12-03,439,-397.8381029286151,13.439756637919105
2024-12-03,440,-395.89937175568195,14.011323591301345
2024-12-03,441,-397.08659139126166,15.829493111338005
2024-12-03,442,-397.1796463776316,14.15830666628036
2024-12-03,443,-393.66262907831833,11.781582264744749
2024-12-03,444,-396.2795027345136,12.779626332604241
2024-12-03,445,-397.42038735783314,15.516419551841826
2024-12-03,446,-399.33765507134297,16.154823961295943
2024-12-03,447,-397.23275479029803,14.135790246880637
2024-12-03,448,-397.32170772187993,16.165649569233924
2024-12-03,449,-399.2052590284182,16.79968225522987
2024-12-03,450,-394.03287290841655,11.014627442959773
2024-12-03,451,-397.014103429705,13.685421804416363
2024-12-03,452,-396.06663210790646,13.643105551399534
2024-12-03,453,-397.98355334239244,15.423013913600663
2024-12-03,454,-396.34155295972545,13.242712766858457
2024-12-03,455,-395.8621575901461,12.86668907320147
2024-12-03,456,-394.9751296907867,12.913274059871949
2024-12-03,457,-394.4578013063037,11.196122866621717
2024-12-03,458,-396.21208797276995,12.942899950406241
2024-12-03,459,-394.16683247145335,12.923205769836889
2024-12-03,460,-395.11287466608377,13.073701611772677
2024-12-03,461,-394.1369073854528,12.97109044961783
2024-12-03,462,-394.9651330107044,15.137279778372491
2024-12-03,463,-392.53921325598594,11.928434203143501
2024-12-03,464,-391.899555191642,11.939502245683826
2024-12-03,465,-394.8187489688439,13.907088054850908
2024-12-03,466,-392.6555517474877,10.851340273706262
2024-12-03,467,-396.80961868706936,13.941996805448412
2024-12-03,468,-395.639660787255,11.78310314952145
2024-12-03,469,-394.4427870404561,13.479394966679223
2024-12-03,470,-390.6228942288527,9.987890039477861
2024-12-03,471,-392.54674247316484,10.911120352881003
2024-12-03,472,-397.31406641495056,16.44500984738114
2024-12-03,473,-393.35364411637903,11.734605069755368
2024-12-03,474,-397.205650402705,15.993842271930637
2024-12-03,475,-394.5695683791844,11.973476096588486
2024-12-03,476,-393.4338443500109,11.470871193920793
2024-12-03,477,-394.3367842336972,11.720532700738335
2024-12-03,478,-395.78550774632333,14.580841905623526
2024-12-03,479,-393.63581405198363,12.433271339487739
2024-12-03,480,-395.91259672611307,13.124316838737208
2024-12-03,481,-394.0700534337944,12.01806093993757
2024-12-03,482,-397.14165552827967,15.729769491878642
2024-12-03,483,-396.46873007162486,14.607282453937527
2024-12-03,484,-395.31966821237774,12.440368112477298
2024-12-03,485,-396.42636273678517,13.363447038619608
2024-12-03,486,-395.83181393337657,13.386468682142251
2024-12-03,487,-396.8906061783436,14.17486937010998
2024-12-03,488,-395.6295935205015,14.403506168431466
2024-12-03,489,-392.96145005061686,11.648748085064366
2024-12-03,490,-394.8745788681069,14.838407323261162
2024-12-03,491,-390.9053922419766,10.169670232851612
2024-12-03,492,-392.5627335380667,11.226557233958848
2024-12-03,493,-393.7109367438504,12.166890528125231
2024-12-03,494,-392.6995136655717,11.812868791298378
2024-12-03,495,-389.6976289202352,10.576899597143685
2024-12-03,496,-390.7290581600578,9.127348596866085
2024-12-03,497,-390.2398892862216,10.939936647168372
2024-12-03,498,-394.2224548063319,12.514660489449728
2024-12-03,499,-395.0536938557198,13.439044865453031
2024-12-03,500,-398.1579970931487,15.238084103729804
2024-12-03,501,-397.387885807221,15.036963778497007
2024-12-03,502,-395.14440816974053,14.338772251789361
2024-12-03,503,-393.3694690524233,13.093471920375244
2024-12-03,504,-392.48794643197215,11.644134157020844
2024-12-03,505,-392.81627107595966,12.054686545614107
2024-12-03,506,-393.0214064232565,11.695839883645167
2024-12-03,507,-392.22690651546543,10.564969600624382
2024-12-03,508,-392.4243440866974,11.343204501088113
2024-12-03,509,-391.66922288760674,11.651199228038134
2024-12-03,510,-393.66560870311446,12.80932030007425
2024-12-03,511,-393.84205950104587,12.524072548961287
2024-12-03,512,-392.6328971782168,11.973532583687497
2024-12-03,513,-389.947706853775,9.187215962092209
2024-12-03,514,-390.8643854668111,9.323249247389288
2024-12-03,515,-390.0939461550626,12.216342583154805
2024-12-03,516,-393.32943788969163,13.732106994256064
2024-12-03,517,-399.6745989329438,18.035774575784934
2024-12-03,518,-397.6226020082469,13.403164809048741
2024-12-03,519,-399.988552148556,15.750030547025958
2024-12-03,520,-395.80432273703843,13.2654427286128
2024-12-03,521,-398.0760712080108,16.7501570832833
2024-12-03,522,-397.09257047874064,15.326017841906038
2024-12-03,523,-398.7157380179739,16.039849464831182
2024-12-03,524,-401.8505285500834,16.907467047915908
2024-12-03,525,-404.0128609800362,19.69803614887837
2024-12-03,526,-407.24328550697527,21.62459818455083
2024-12-03,527,-404.94030941735184,19.278522347674514
2024-12-03,528,-407.28456824961944,21.069171630800536
2024-12-03,529,-401.26924163826226,15.971056357471388
2024-12-03,530,-405.91923228497103,19.98184539469251
2024-12-03,531,-401.7766933416879,16.492326346150936
2024-12-03,532,-397.5625005799969,13.359127005692187
2024-12-03,533,-393.36733177278154,11.595810094848122
2024-12-03,534,-391.52296386219115,10.977444898533646
2024-12-03,535,-395.8391301598237,12.992644311271137
2024-12-03,536,-398.3105810338459,15.017564847214395
2024-12-03,537,-400.278729763736,16.44021280754903
2024-12-03,538,-395.13403190004806,13.494302908197362
