Date,Episode,Total_Reward,Total_Loss
2024-12-02,128,-434.76578025896134,50.7944082090088
2024-12-02,129,-438.08115916919576,55.82577012502736
2024-12-02,130,-434.8937907659131,53.4941991706054
2024-12-02,131,-436.88286077474424,54.53020924884774
2024-12-02,132,-415.4342133782433,31.474849587188288
2024-12-02,133,-415.5147362023205,31.284884117481027
2024-12-02,134,-439.2738222738271,55.55222994433652
2024-12-02,135,-465.5705811932276,79.13352515187869
2024-12-02,136,-445.00883219004146,61.624102502609986
2024-12-02,137,-436.5861558222965,53.67358000115234
2024-12-02,138,-437.9288727226135,56.201269415062534
2024-12-02,139,-406.68723000887746,24.376187322204846
2024-12-02,140,-400.20979650507905,18.524344043019124
2024-12-02,141,-424.7775620810448,43.97821190830689
2024-12-02,142,-435.65222632693644,53.464607189991014
2024-12-02,143,-435.0686282939604,53.55961527479787
2024-12-02,144,-436.3225196287301,55.45293465617658
2024-12-02,145,-440.53068380829023,58.06003752885439
2024-12-02,146,-407.02022671177366,25.141501243502265
2024-12-02,147,-404.14596258247377,21.989496534812087
2024-12-02,148,-399.87460533687096,17.083046674932014
2024-12-02,149,-424.1187300712033,42.453892598583174
2024-12-02,150,-437.10665809303293,54.99938108973371
2024-12-02,151,-451.1108812031289,67.59638649966833
2024-12-02,152,-462.6402056937855,76.45850044350988
2024-12-02,153,-430.7492089006264,44.34322594185473
2024-12-02,154,-417.59930316371293,30.820983906617574
2024-12-02,155,-458.48181281561017,73.93222288505126
2024-12-02,156,-460.4940794806797,74.45964099675665
2024-12-02,157,-459.2083855576755,73.07691038419959
2024-12-02,158,-473.56775641647556,87.86807904921298
2024-12-02,159,-468.24477728284467,81.47943473070823
2024-12-02,160,-434.94496794909554,47.76042871478554
2024-12-02,161,-423.3585010013518,35.48486817719372
2024-12-02,162,-462.3882943287942,77.59791409901342
2024-12-02,163,-509.8098854349143,121.6755603528731
2024-12-02,164,-473.5872294978045,86.10274871827359
2024-12-02,165,-472.3452771335519,85.73639358685733
2024-12-02,166,-479.2002919848111,91.15899420566517
2024-12-02,167,-423.8758065491086,38.503333930099075
2024-12-02,168,-412.31281222253097,24.848750564195708
2024-12-02,169,-439.2569633988477,54.93350197686585
2024-12-02,170,-450.2801421934957,63.72150110787514
2024-12-02,171,-458.262287088276,73.20022018815546
2024-12-02,172,-462.80837774376954,77.20316773980603
2024-12-02,173,-441.59591554137023,57.552052855378165
2024-12-02,174,-412.842772256068,29.24192699920487
2024-12-02,175,-404.11692044516303,22.273424066112586
2024-12-02,176,-436.28697900935424,53.994619526390586
2024-12-02,177,-449.14893755029624,64.57678506516481
2024-12-02,178,-479.193294915358,93.69604538200049
2024-12-02,179,-485.26156081574504,99.55462296371226
2024-12-02,180,-480.42584568952316,94.17918207469329
2024-12-02,181,-424.54428191488114,38.382993696502375
2024-12-02,182,-411.660658126108,26.25403383911419
2024-12-02,183,-444.854736192882,60.26464100425761
2024-12-02,184,-419.8647653390651,33.97539794309501
2024-12-02,185,-487.5040877383242,100.93752155997718
2024-12-02,186,-515.3146105623807,126.74807345691094
2024-12-02,187,-500.2098133762026,112.35073100507257
2024-12-02,188,-429.37195049663796,43.48173448734999
2024-12-02,189,-421.1165470066217,34.69977728618364
2024-12-02,190,-461.0155248506898,76.93925503023902
2024-12-02,191,-489.3353546054249,103.13245248858179
2024-12-02,192,-509.98295336408864,122.06932731899529
2024-12-02,193,-472.1570706722109,85.08846586432261
2024-12-02,194,-466.22408864410755,79.22736928761594
2024-12-02,195,-442.67160948854746,55.07721766581861
2024-12-02,196,-425.26915492609106,37.72567200778039
2024-12-02,197,-501.2813516661456,115.84416278456031
2024-12-02,198,-531.0233408294064,141.91154987769562
2024-12-02,199,-519.7635207338429,131.14201912741063
2024-12-02,200,-529.7362603904446,140.8077296860806
2024-12-02,201,-485.40424842172723,98.0382070794318
2024-12-02,202,-435.19865298766996,49.016579229253274
2024-12-02,203,-427.42709023243555,40.1420831582754
2024-12-02,204,-531.8424978036227,139.811840556686
2024-12-02,205,-485.8886252080303,96.62036077297111
2024-12-02,206,-481.68639716023483,93.18326185623813
2024-12-02,207,-487.5025102911378,100.58947533517026
2024-12-02,208,-482.13647244057256,94.40789872426302
2024-12-02,209,-432.57644811762526,46.204013291262186
2024-12-02,210,-420.414557716732,34.13944489040182
2024-12-02,211,-476.59571792910486,91.20059241034323
2024-12-02,212,-494.0274747406509,107.5694607968113
2024-12-02,213,-483.665844363341,95.66393107861246
2024-12-02,214,-448.6293764948936,64.92683289287906
2024-12-02,215,-445.1161690981787,61.78427582948431
2024-12-02,216,-414.3949914339312,31.05331473367005
2024-12-02,217,-405.4938615267245,21.623557688553728
2024-12-02,218,-441.8789638128403,58.87184906601357
2024-12-02,219,-455.22732880681343,71.52572809169517
2024-12-02,220,-457.9606395373838,73.76190795819379
2024-12-02,221,-463.18166878010635,78.67736319980918
